Node,Betweenness,BridgingCoefficient,BridgingCentrality
1910,0.0000028368,1.0000000000,0.0000028368
179,0.0000000000,0.0000000000,0.0000000000
2536,0.0000000000,0.0000000000,0.0000000000
1533,0.0000067339,1.0000000000,0.0000067339
1608,0.0000016615,0.0000000000,0.0000000000
822,0.0000050116,0.0000000000,0.0000000000
3179,0.0000000000,0.0000000000,0.0000000000
3929,0.0000180337,0.1566666667,0.0000028253
1572,0.0000110228,0.5000000000,0.0000055114
602,0.0000104150,1.0000000000,0.0000104150
463,0.0000000000,0.0000000000,0.0000000000
3924,0.0000046604,0.5442176871,0.0000025363
1567,0.0000049441,0.5000000000,0.0000024720
904,0.0000011347,0.3333333333,0.0000003782
1529,0.0000008105,0.0000000000,0.0000000000
3258,0.0000044578,0.2380952381,0.0000010614
551,0.0000005674,0.0000000000,0.0000000000
2908,0.0000059977,0.8750000000,0.0000052480
873,0.0000000000,0.0000000000,0.0000000000
1205,0.0000058356,0.0000000000,0.0000000000
391,0.0000000000,0.0000000000,0.0000000000
2748,0.0000751741,0.5333333333,0.0000400928
760,0.0000000000,0.0000000000,0.0000000000
3117,0.0000006484,0.5000000000,0.0000003242
2993,0.0000151969,0.5555555556,0.0000084427
636,0.0000000000,0.0000000000,0.0000000000
473,0.0000000000,0.0000000000,0.0000000000
224,0.0000000000,0.0000000000,0.0000000000
733,0.0000000000,0.0000000000,0.0000000000
3090,0.0000079092,0.7777777778,0.0000061516
228,0.0000000000,0.0000000000,0.0000000000
1678,0.0000255713,0.4166666667,0.0000106547
1170,0.0000000000,0.0000000000,0.0000000000
755,0.0000000000,0.0000000000,0.0000000000
1121,0.0000000000,0.0000000000,0.0000000000
361,0.0000000000,0.0000000000,0.0000000000
2718,0.0000011752,0.2500000000,0.0000002938
814,0.0000000000,0.0000000000,0.0000000000
165,0.0000000000,0.0000000000,0.0000000000
2522,0.0000211338,0.3333333333,0.0000070446
618,0.0000351150,0.3333333333,0.0000117050
2975,0.0000008105,0.2708333333,0.0000002195
809,0.0000000000,0.0000000000,0.0000000000
3166,0.0000579914,0.8666666667,0.0000502592
288,0.0000003647,0.0000000000,0.0000000000
496,0.0000042957,1.0000000000,0.0000042957
2750,0.0000029178,0.2500000000,0.0000007295
393,0.0000000000,0.0000000000,0.0000000000
930,0.0000081050,0.5000000000,0.0000040525
3148,0.0000101921,0.4791666667,0.0000048837
791,0.0000017021,1.0000000000,0.0000017021
3182,0.0000035662,0.5625000000,0.0000020060
825,0.0000000000,0.0000000000,0.0000000000
1291,0.0000000000,0.0000000000,0.0000000000
1734,0.0000025936,0.0000000000,0.0000000000
1827,0.0000000000,0.0000000000,0.0000000000
4184,0.0000021478,0.6000000000,0.0000012887
1806,0.0000120967,0.5000000000,0.0000060484
247,0.0000000000,0.0000000000,0.0000000000
2604,0.0000012158,0.6666666667,0.0000008105
1244,0.0000000000,0.0000000000,0.0000000000
979,0.0000000000,0.0000000000,0.0000000000
3336,0.0000095437,0.3333333333,0.0000031812
1636,0.0000020060,0.0000000000,0.0000000000
312,0.0000101718,0.0000000000,0.0000000000
1685,0.0000046199,0.5000000000,0.0000023099
