Node,Betweenness,BridgingCoefficient,BridgingCentrality
8087,0.0000000000,0.2866666667,0.0000000000
9608,0.0000000000,0.2717803030,0.0000000000
9468,0.0000000000,0.1609890110,0.0000000000
7101,0.0000000000,0.2353988604,0.0000000000
9999,0.0000000000,0.3027243590,0.0000000000
9814,0.0000000000,0.2778388278,0.0000000000
8885,0.0000000000,0.1688644689,0.0000000000
9994,0.0000000000,0.3490929705,0.0000000000
9466,0.0000000000,0.1776312229,0.0000000000
9656,0.0000000000,0.3511904762,0.0000000000
8078,0.0000000000,0.3687500000,0.0000000000
9984,0.0000000000,0.3572916667,0.0000000000
9241,0.0000000000,0.2481962482,0.0000000000
9827,0.0000000000,0.3458208458,0.0000000000
9262,0.0000000000,0.2335858586,0.0000000000
9855,0.0000000000,0.4325396825,0.0000000000
9548,0.0000000000,0.2794532628,0.0000000000
7788,0.0000000000,0.2658730159,0.0000000000
9453,0.0000000000,0.1599206349,0.0000000000
9844,0.0000000000,0.2900284900,0.0000000000
9324,0.0000000000,0.4100970018,0.0000000000
9587,0.0000000000,0.2865800866,0.0000000000
9533,0.0000000000,0.2899420024,0.0000000000
9953,0.0000000000,0.2792832168,0.0000000000
9125,0.0000000000,0.2519047619,0.0000000000
9745,0.0000000000,0.1170687337,0.0000000000
9535,0.0000000000,0.2389261973,0.0000000000
8211,0.0000000000,0.4944444444,0.0000000000
9319,0.0000000000,0.3019444444,0.0000000000
9207,0.0000000000,0.1558333333,0.0000000000
9079,0.0000000000,0.3299663300,0.0000000000
7592,0.0000000000,0.1773345702,0.0000000000
9035,0.0000000000,0.2241780045,0.0000000000
9329,0.0000000000,0.3681882220,0.0000000000
9975,0.0000000000,0.3645833333,0.0000000000
9321,0.0000000000,0.2611111111,0.0000000000
9472,0.0000000000,0.2314213564,0.0000000000
9137,0.0000000000,0.1219954649,0.0000000000
7973,0.0000000000,0.2500000000,0.0000000000
8068,0.0000000000,0.2336996337,0.0000000000
8732,0.0000000000,0.2803968254,0.0000000000
9614,0.0000000000,0.1869047619,0.0000000000
9447,0.0000000000,0.3191666667,0.0000000000
8542,0.0000000000,0.2999669312,0.0000000000
7891,0.0000000000,0.2440972222,0.0000000000
8681,0.0000000000,0.4143250689,0.0000000000
9673,0.0000000000,0.2096618659,0.0000000000
9896,0.0000000000,0.1629870130,0.0000000000
6015,0.0000000000,0.6190476190,0.0000000000
8180,0.0000000000,0.2929292929,0.0000000000
8779,0.0000000000,0.1652777778,0.0000000000
8852,0.0000000000,0.2555026455,0.0000000000
9199,0.0000000000,0.3072420635,0.0000000000
9851,0.0000000000,0.1763486513,0.0000000000
9478,0.0000000000,0.3391774892,0.0000000000
9782,0.0000000000,0.3202020202,0.0000000000
8646,0.0000000000,0.1978306878,0.0000000000
9962,0.0000000000,0.2717803030,0.0000000000
9997,0.0000000000,0.2572120010,0.0000000000
9323,0.0000000000,0.1917989418,0.0000000000
8501,0.0000000000,0.0533333333,0.0000000000
9992,0.0000000000,0.3146258503,0.0000000000
9831,0.0000000000,0.2679547883,0.0000000000
3258,0.0000000000,0.1458333333,0.0000000000
6928,0.0000000000,0.5238095238,0.0000000000
9646,0.0000000000,0.2746031746,0.0000000000
9713,0.0000000000,0.3121452621,0.0000000000
9090,0.0000000000,0.2130555556,0.0000000000
9365,0.0000000000,0.2066326531,0.0000000000
7984,0.0000000000,0.4781250000,0.0000000000
9602,0.0000000000,0.2983796296,0.0000000000
8567,0.0000000000,0.2541666667,0.0000000000
8660,0.0000000000,0.3372080911,0.0000000000
9237,0.0000000000,0.2490079365,0.0000000000
9263,0.0000000000,0.2380952381,0.0000000000
9991,0.0000000000,0.2221825397,0.0000000000
7944,0.0000000000,0.3712454212,0.0000000000
7776,0.0000000000,0.3583333333,0.0000000000
8134,0.0000000000,0.1866161616,0.0000000000
9496,0.0000000000,0.2905776515,0.0000000000
8533,0.0000000000,0.2187500000,0.0000000000
5894,0.0000000000,0.5902777778,0.0000000000
9666,0.0000000000,0.3177083333,0.0000000000
9783,0.0000000000,0.5468750000,0.0000000000
9038,0.0000000000,0.2204081633,0.0000000000
8473,0.0000000000,0.1086734694,0.0000000000
9966,0.0000000000,0.1669061708,0.0000000000
9934,0.0000000000,0.1966021825,0.0000000000
9850,0.0000000000,0.3162698413,0.0000000000
9047,0.0000000000,0.1736111111,0.0000000000
9280,0.0000000000,0.2632275132,0.0000000000
8899,0.0000000000,0.2230158730,0.0000000000
9138,0.0000000000,0.1381032548,0.0000000000
9222,0.0000000000,0.3217857143,0.0000000000
9566,0.0000000000,0.3378538129,0.0000000000
9903,0.0000000000,0.1681818182,0.0000000000
9940,0.0000000000,0.1373376623,0.0000000000
9567,0.0000000000,0.2960256410,0.0000000000
8307,0.0000000000,0.2186507937,0.0000000000
9741,0.0000000000,0.2277777778,0.0000000000
7847,0.0000000000,0.1875000000,0.0000000000
8755,0.0000000000,0.1559523810,0.0000000000
8905,0.0000000000,0.4759740260,0.0000000000
8682,0.0000000000,0.2440476190,0.0000000000
7724,0.0000000000,0.2439393939,0.0000000000
9935,0.0000000000,0.2012731481,0.0000000000
9175,0.0000000000,0.3476190476,0.0000000000
8548,0.0000000000,0.2476808905,0.0000000000
9341,0.0000000000,0.3017857143,0.0000000000
9931,0.0000000000,0.2295238095,0.0000000000
7293,0.0000000000,0.1740740741,0.0000000000
9260,0.0000000000,0.4492424242,0.0000000000
9634,0.0000000000,0.4097578348,0.0000000000
8497,0.0000000000,0.3351851852,0.0000000000
8837,0.0000000000,0.1395502646,0.0000000000
9978,0.0000000000,0.2381766382,0.0000000000
9584,0.0000000000,0.2492559524,0.0000000000
8613,0.0000000000,0.2833333333,0.0000000000
7931,0.0000000000,0.1666666667,0.0000000000
9937,0.0000000000,0.2149725275,0.0000000000
9093,0.0000000000,0.1891666667,0.0000000000
9345,0.0000000000,0.2470238095,0.0000000000
6456,0.0000000000,0.2556878307,0.0000000000
6633,0.0000000000,0.4018518519,0.0000000000
9866,0.0000000000,0.1752136752,0.0000000000
9633,0.0000000000,0.3199263039,0.0000000000
9538,0.0000000000,0.1703968254,0.0000000000
7832,0.0000000000,0.3401515152,0.0000000000
9197,0.0000000000,0.2876984127,0.0000000000
9620,0.0000000000,0.3185425685,0.0000000000
9525,0.0000000000,0.2496527778,0.0000000000
8031,0.0000000000,0.1335317460,0.0000000000
9248,0.0000000000,0.2140211640,0.0000000000
7892,0.0000000000,0.4141666667,0.0000000000
9970,0.0000000000,0.2813492063,0.0000000000
8678,0.0000000000,0.3479166667,0.0000000000
9273,0.0000000000,0.3537414966,0.0000000000
6684,0.0000000000,0.2020833333,0.0000000000
8803,0.0000000000,0.1892857143,0.0000000000
8651,0.0000000000,0.3041666667,0.0000000000
8218,0.0000000000,0.1999559083,0.0000000000
8370,0.0000000000,0.3233333333,0.0000000000
9796,0.0000000000,0.1835317460,0.0000000000
9800,0.0000000000,0.2551948052,0.0000000000
9045,0.0000000000,0.3567460317,0.0000000000
8453,0.0000000000,0.3106837607,0.0000000000
9163,0.0000000000,0.4833333333,0.0000000000
9804,0.0000000000,0.2368055556,0.0000000000
8197,0.0000000000,0.3404761905,0.0000000000
6574,0.0000000000,0.3097001764,0.0000000000
7348,0.0000000000,0.7500000000,0.0000000000
9817,0.0000000000,0.2206607495,0.0000000000
8771,0.0000000000,0.4270833333,0.0000000000
5676,0.0000000000,0.3130952381,0.0000000000
8971,0.0000000000,0.2376984127,0.0000000000
9820,0.0000000000,0.1044580420,0.0000000000
9190,0.0000000000,0.2041519087,0.0000000000
5802,0.0000000000,0.3520833333,0.0000000000
9929,0.0000000000,0.1642857143,0.0000000000
8694,0.0000000000,0.2810545936,0.0000000000
8739,0.0000000000,0.2161616162,0.0000000000
9735,0.0000000000,0.2366666667,0.0000000000
8299,0.0000000000,0.2307800224,0.0000000000
8628,0.0000000000,0.2591991342,0.0000000000
9694,0.0000000000,0.3753086420,0.0000000000
9990,0.0000000000,0.3255189255,0.0000000000
9772,0.0000000000,0.1681096681,0.0000000000
9607,0.0000000000,0.1444444444,0.0000000000
9483,0.0000000000,0.2873015873,0.0000000000
9818,0.0000000000,0.3858333333,0.0000000000
8321,0.0000000000,0.3955026455,0.0000000000
9809,0.0000000000,0.2478395062,0.0000000000
6106,0.0000000000,0.6111111111,0.0000000000
9998,0.0000000000,0.2012820513,0.0000000000
8248,0.0000000000,0.4136904762,0.0000000000
9552,0.0000000000,0.5061224490,0.0000000000
9906,0.0000000000,0.3536122782,0.0000000000
8033,0.0000000000,0.3400000000,0.0000000000
9374,0.0000000000,0.4085256410,0.0000000000
9875,0.0000000000,0.3083333333,0.0000000000
9964,0.0000000000,0.3616666667,0.0000000000
7720,0.0000000000,0.3333333333,0.0000000000
8581,0.0000000000,0.4027777778,0.0000000000
7886,0.0000000000,0.3574074074,0.0000000000
9293,0.0000000000,0.1644411144,0.0000000000
9060,0.0000000000,0.3239316239,0.0000000000
8953,0.0000000000,0.2780594406,0.0000000000
9311,0.0000000000,0.4162938252,0.0000000000
8902,0.0000000000,0.6533333333,0.0000000000
8864,0.0000000000,0.2590909091,0.0000000000
9654,0.0000000000,0.2806547619,0.0000000000
5810,0.0000000000,0.7333333333,0.0000000000
8149,0.0000000000,0.4895833333,0.0000000000
5037,0.0000000000,0.5833333333,0.0000000000
9148,0.0000000000,0.2415977961,0.0000000000
9011,0.0000000000,0.2166666667,0.0000000000
9514,0.0000000000,0.2801190476,0.0000000000
9167,0.0000000000,0.5251322751,0.0000000000
9441,0.0000000000,0.3141025641,0.0000000000
9330,0.0000000000,0.3189282939,0.0000000000
9372,0.0000000000,0.2492817788,0.0000000000
9977,0.0000000000,0.2791822992,0.0000000000
9847,0.0000000000,0.1671550672,0.0000000000
9826,0.0000000000,0.3162037037,0.0000000000
9276,0.0000000000,0.3517099567,0.0000000000
9676,0.0000000000,0.3056878307,0.0000000000
9823,0.0000000000,0.2642592593,0.0000000000
9858,0.0000000000,0.3899267399,0.0000000000
9807,0.0000000000,0.2424603175,0.0000000000
8636,0.0000000000,0.4245149912,0.0000000000
9869,0.0000000000,0.5000000000,0.0000000000
9891,0.0000000000,0.3431318681,0.0000000000
9912,0.0000000000,0.1586805556,0.0000000000
9493,0.0000000000,0.3439560440,0.0000000000
8609,0.0000000000,0.2306878307,0.0000000000
8098,0.0000000000,0.4888888889,0.0000000000
8266,0.0000000000,0.3555555556,0.0000000000
8986,0.0000000000,0.3098765432,0.0000000000
9052,0.0000000000,0.1485042735,0.0000000000
9684,0.0000000000,0.3086805556,0.0000000000
8286,0.0000000000,0.2001322751,0.0000000000
6641,0.0000000000,0.1222222222,0.0000000000
9669,0.0000000000,0.1647290210,0.0000000000
7906,0.0000000000,0.2826190476,0.0000000000
9754,0.0000000000,0.1833333333,0.0000000000
9908,0.0000000000,0.0803237204,0.0000000000
9449,0.0000000000,0.2465608466,0.0000000000
9753,0.0000000000,0.4027777778,0.0000000000
8680,0.0000000000,0.2515873016,0.0000000000
9225,0.0000000000,0.2679820180,0.0000000000
9102,0.0000000000,0.4651515152,0.0000000000
9034,0.0000000000,0.2075320513,0.0000000000
7463,0.0000000000,0.1904761905,0.0000000000
9346,0.0000000000,0.1532539683,0.0000000000
9037,0.0000000000,0.2611592112,0.0000000000
8371,0.0000000000,0.3361111111,0.0000000000
9868,0.0000000000,0.1750890602,0.0000000000
9621,0.0000000000,0.4476190476,0.0000000000
7985,0.0000000000,0.4458333333,0.0000000000
8959,0.0000000000,0.2902930403,0.0000000000
9986,0.0000000000,0.3349206349,0.0000000000
8861,0.0000000000,0.2328754579,0.0000000000
9022,0.0000000000,0.2569444444,0.0000000000
9864,0.0000000000,0.2511904762,0.0000000000
8674,0.0000000000,0.4960317460,0.0000000000
8870,0.0000000000,0.2841269841,0.0000000000
9880,0.0000000000,0.2639682540,0.0000000000
9872,0.0000000000,0.2652777778,0.0000000000
6757,0.0000000000,0.2367724868,0.0000000000
8215,0.0000000000,0.4333333333,0.0000000000
8630,0.0000000000,0.3426190476,0.0000000000
8244,0.0000000000,0.1958333333,0.0000000000
9635,0.0000000000,0.2445767196,0.0000000000
9718,0.0000000000,0.3966269841,0.0000000000
9238,0.0000000000,0.3273120819,0.0000000000
9637,0.0000000000,0.4264462810,0.0000000000
9806,0.0000000000,0.3394444444,0.0000000000
8648,0.0000000000,0.2771825397,0.0000000000
9781,0.0000000000,0.2041534392,0.0000000000
9938,0.0000000000,0.2828042328,0.0000000000
8592,0.0000000000,0.1938988095,0.0000000000
9301,0.0000000000,0.4087742504,0.0000000000
9714,0.0000000000,0.1902557319,0.0000000000
9660,0.0000000000,0.4805975275,0.0000000000
8748,0.0000000000,0.4286111111,0.0000000000
7974,0.0000000000,0.3738095238,0.0000000000
9305,0.0000000000,0.2064213564,0.0000000000
9954,0.0000000000,0.3348484848,0.0000000000
9993,0.0000000000,0.4262755102,0.0000000000
9973,0.0000000000,0.4224025974,0.0000000000
9356,0.0000000000,0.2439463314,0.0000000000
