Node,Betweenness,BridgingCoefficient,BridgingCentrality
426,0.0004289083,0.2916666667,0.0001250983
427,0.0041352354,0.3541666667,0.0014645625
618,0.0025155486,0.4166666667,0.0010481452
619,0.0009513214,0.5000000000,0.0004756607
620,0.0018080184,0.4444444444,0.0008035637
1313,0.0018276409,0.3125000000,0.0005711378
1314,0.0026616943,0.3055555556,0.0008132955
1315,0.0006857023,0.3055555556,0.0002095202
157,0.0003313823,0.3333333333,0.0001104608
2353,0.0049984302,0.2777777778,0.0013884528
2354,0.0037623478,0.2777777778,0.0010450966
2355,0.0018790233,0.3888888889,0.0007307313
1752,0.0020175676,0.2916666667,0.0005884572
3399,0.0015003207,0.3611111111,0.0005417825
3400,0.0016420257,0.3611111111,0.0005929537
3401,0.0026418781,0.3750000000,0.0009907043
415,0.0009110621,0.3888888889,0.0003543019
416,0.0013835106,0.3333333333,0.0004611702
417,0.0014889072,0.3333333333,0.0004963024
2017,0.0027878139,0.3333333333,0.0009292713
2019,0.0005046151,0.3541666667,0.0001787178
969,0.0015944263,0.4444444444,0.0007086339
1534,0.0017293020,0.3888888889,0.0006725063
1535,0.0027720877,0.3333333333,0.0009240292
1536,0.0007430955,0.3333333333,0.0002476985
354,0.0021226998,0.3888888889,0.0008254944
355,0.0016681601,0.3888888889,0.0006487289
356,0.0005060272,0.3888888889,0.0001967884
26,0.0002151143,0.3333333333,0.0000717048
27,0.0004933900,0.3333333333,0.0001644633
3456,0.0024027200,0.3055555556,0.0007341645
3457,0.0017719693,0.3055555556,0.0005414351
3458,0.0009565950,0.3333333333,0.0003188650
3593,0.0014178718,0.3333333333,0.0004726239
3594,0.0003849887,0.4166666667,0.0001604119
3595,0.0012966163,0.4444444444,0.0005762739
3280,0.0021313275,0.3055555556,0.0006512390
4345,0.0000000000,0.0000000000,0.0000000000
4346,0.0006304425,0.1777777778,0.0001120787
408,0.0006005016,0.3333333333,0.0002001672
4027,0.0028436341,0.3750000000,0.0010663628
471,0.0026529899,0.3333333333,0.0008843300
472,0.0005810210,0.3333333333,0.0001936737
473,0.0006880871,0.3888888889,0.0002675894
1717,0.0013556506,0.5833333333,0.0007907962
2764,0.0006249657,0.3888888889,0.0002430422
2765,0.0010054259,0.3888888889,0.0003909990
2766,0.0010691863,0.3333333333,0.0003563954
1191,0.0006392887,0.3333333333,0.0002130962
1013,0.0016993736,0.3333333333,0.0005664579
1998,0.0013281647,0.3611111111,0.0004796150
1999,0.0018606828,0.3125000000,0.0005814634
2000,0.0016886501,0.3055555556,0.0005159764
1736,0.0019687296,0.3888888889,0.0007656171
3511,0.0038350751,0.5500000000,0.0021092913
762,0.0033744850,0.3333333333,0.0011248283
763,0.0033691943,0.3055555556,0.0010294760
764,0.0007967496,0.3055555556,0.0002434513
1940,0.0009662891,0.3333333333,0.0003220964
1941,0.0008602404,0.3333333333,0.0002867468
1942,0.0006179379,0.3333333333,0.0002059793
2088,0.0005172199,0.3333333333,0.0001724066
2089,0.0040003266,0.3333333333,0.0013334422
2090,0.0022947075,0.3333333333,0.0007649025
1575,0.0007084750,0.3333333333,0.0002361583
1576,0.0033550926,0.3888888889,0.0013047582
1577,0.0001515294,0.4166666667,0.0000631372
64,0.0009105672,0.3333333333,0.0003035224
65,0.0008717134,0.3333333333,0.0002905711
500,0.0029609465,0.3333333333,0.0009869822
2415,0.0020234882,0.3750000000,0.0007588081
2416,0.0021829124,0.3055555556,0.0006670010
2417,0.0021106678,0.3333333333,0.0007035559
1427,0.0027596766,0.3333333333,0.0009198922
498,0.0034295176,0.5555555556,0.0019052876
499,0.0008913157,0.5555555556,0.0004951754
1184,0.0005368036,0.4444444444,0.0002385794
1185,0.0001617195,0.5000000000,0.0000808598
1186,0.0022984023,0.5555555556,0.0012768902
308,0.0016051166,0.3055555556,0.0004904523
2312,0.0029619870,0.3333333333,0.0009873290
2841,0.0013056681,0.5277777778,0.0006891026
2843,0.0027291874,0.2888888889,0.0007884319
2461,0.0030230918,0.4444444444,0.0013435963
1024,0.0042547535,0.3125000000,0.0013296105
281,0.0015289649,0.3888888889,0.0005945974
282,0.0020911853,0.3333333333,0.0006970618
283,0.0004355094,0.4166666667,0.0001814623
452,0.0011644609,0.3333333333,0.0003881536
3295,0.0040532789,0.5166666667,0.0020941941
3296,0.0007400477,0.6111111111,0.0004522514
3297,0.0011140071,0.2888888889,0.0003218243
3347,0.0060577635,0.3333333333,0.0020192545
3537,0.0033650151,0.5000000000,0.0016825076
3538,0.0012655321,0.3055555556,0.0003866904
3539,0.0008222621,0.3055555556,0.0002512468
1446,0.0020269596,0.3333333333,0.0006756532
1447,0.0008197926,0.3333333333,0.0002732642
1448,0.0009881437,0.3333333333,0.0003293812
2313,0.0007089081,0.3333333333,0.0002363027
2314,0.0006762171,0.4166666667,0.0002817571
3583,0.0026470355,0.3333333333,0.0008823452
1236,0.0001429131,0.3333333333,0.0000476377
1050,0.0005344383,0.3888888889,0.0002078371
1051,0.0002360493,0.4166666667,0.0000983539
1052,0.0018260118,0.3888888889,0.0007101157
973,0.0035845860,0.4444444444,0.0015931493
3109,0.0017176574,0.3333333333,0.0005725525
3110,0.0025060593,0.3333333333,0.0008353531
3111,0.0022599413,0.3333333333,0.0007533138
1404,0.0043954095,0.2916666667,0.0012819944
1405,0.0006693770,0.3888888889,0.0002603133
1911,0.0048094109,0.3333333333,0.0016031370
1912,0.0021350659,0.3333333333,0.0007116886
1913,0.0015413195,0.5277777778,0.0008134742
21,0.0003565342,0.5000000000,0.0001782671
22,0.0006177102,0.5555555556,0.0003431723
23,0.0004842598,0.5555555556,0.0002690332
1662,0.0022390000,0.3333333333,0.0007463333
1663,0.0031313657,0.3333333333,0.0010437886
1664,0.0014155009,0.3750000000,0.0005308128
1371,0.0005988119,0.5000000000,0.0002994059
1372,0.0006260394,0.4166666667,0.0002608497
1373,0.0002257501,0.5000000000,0.0001128750
4151,0.0005669813,0.3611111111,0.0002047433
2710,0.0010422666,0.2250000000,0.0002345100
2994,0.0009402439,0.4166666667,0.0003917683
4145,0.0029799762,0.4166666667,0.0012416568
4146,0.0004140744,0.3611111111,0.0001495269
4147,0.0009666650,0.3125000000,0.0003020828
2119,0.0030965578,0.3055555556,0.0009461705
2120,0.0028354919,0.3333333333,0.0009451640
2121,0.0024063758,0.2888888889,0.0006951752
1306,0.0008746637,0.3333333333,0.0002915546
261,0.0011849304,0.5555555556,0.0006582947
262,0.0008295443,0.3333333333,0.0002765148
263,0.0031466777,0.3888888889,0.0012237080
2618,0.0020110822,0.3888888889,0.0007820875
2619,0.0023230704,0.3888888889,0.0009034162
2620,0.0019672312,0.3333333333,0.0006557437
259,0.0002061825,0.5000000000,0.0001030912
378,0.0011353458,0.3333333333,0.0003784486
1929,0.0015703659,0.3055555556,0.0004798340
546,0.0022279527,0.5555555556,0.0012377515
1221,0.0003880527,0.5000000000,0.0001940264
3649,0.0017464953,0.3055555556,0.0005336513
3650,0.0027792572,0.3055555556,0.0008492175
3651,0.0008278712,0.3333333333,0.0002759571
2694,0.0031029318,0.2500000000,0.0007757330
2695,0.0012660625,0.3611111111,0.0004571892
1001,0.0033747262,0.3055555556,0.0010311663
1002,0.0034037652,0.3333333333,0.0011345884
1003,0.0014296329,0.3333333333,0.0004765443
4765,0.0035262783,0.3541666667,0.0012488902
4766,0.0015798428,0.3611111111,0.0005704988
4767,0.0001364085,0.3166666667,0.0000431960
3889,0.0017570550,0.4166666667,0.0007321062
2035,0.0023017184,0.2611111111,0.0006010043
2036,0.0009443041,0.3125000000,0.0002950950
2037,0.0020020593,0.2916666667,0.0005839340
1586,0.0010295443,0.3611111111,0.0003717799
1640,0.0039971874,0.3333333333,0.0013323958
4316,0.0036132420,0.2916666667,0.0010538623
4317,0.0006384595,0.3888888889,0.0002482898
4318,0.0005199059,0.4166666667,0.0002166275
1591,0.0004324020,0.5000000000,0.0002162010
1592,0.0006573420,0.5000000000,0.0003286710
1593,0.0013203050,0.4583333333,0.0006051398
3691,0.0065649332,0.4166666667,0.0027353888
3693,0.0022807246,0.2777777778,0.0006335346
3692,0.0015021072,0.3541666667,0.0005319963
3804,0.0004848317,0.3888888889,0.0001885457
3805,0.0013633502,0.3333333333,0.0004544501
3806,0.0011775241,0.3333333333,0.0003925080
174,0.0010200404,0.3333333333,0.0003400135
1701,0.0015608353,0.3333333333,0.0005202784
3074,0.0048465447,0.3611111111,0.0017501411
3075,0.0011534541,0.3888888889,0.0004485655
3076,0.0014024272,0.5416666667,0.0007596481
1927,0.0011607651,0.3611111111,0.0004191652
1928,0.0017951984,0.3541666667,0.0006357994
4951,0.0013345445,0.2666666667,0.0003558785
4952,0.0003604989,0.3750000000,0.0001351871
4953,0.0015127240,0.4166666667,0.0006303017
1759,0.0024142068,0.3333333333,0.0008047356
1760,0.0010449503,0.3333333333,0.0003483168
1761,0.0012617950,0.3750000000,0.0004731731
2078,0.0032192166,0.3125000000,0.0010060052
2079,0.0055338227,0.2916666667,0.0016140316
2080,0.0018135364,0.3333333333,0.0006045121
4344,0.0019388681,0.3500000000,0.0006786039
2584,0.0054831137,0.5833333333,0.0031984830
2585,0.0001889299,0.6666666667,0.0001259533
2586,0.0011769561,0.6111111111,0.0007192510
2943,0.0031724963,0.3888888889,0.0012337485
2944,0.0035185999,0.3333333333,0.0011728666
2945,0.0012880465,0.3333333333,0.0004293488
3881,0.0048771588,0.3611111111,0.0017611962
3882,0.0014692587,0.3888888889,0.0005713784
3883,0.0016258446,0.3333333333,0.0005419482
3498,0.0033903344,0.3611111111,0.0012242874
3499,0.0032305651,0.3611111111,0.0011665929
3091,0.0010054337,0.3055555556,0.0003072158
3092,0.0024064494,0.3333333333,0.0008021498
3093,0.0014606044,0.3611111111,0.0005274405
707,0.0001979964,0.5000000000,0.0000989982
708,0.0008466154,0.3750000000,0.0003174808
1789,0.0002842763,0.4166666667,0.0001184485
55,0.0001010464,0.3333333333,0.0000336821
3015,0.0037118701,0.3888888889,0.0014435050
3017,0.0007320084,0.3055555556,0.0002236692
2543,0.0029575733,0.4166666667,0.0012323222
1424,0.0008283116,0.3888888889,0.0003221212
1425,0.0025422292,0.3333333333,0.0008474097
2024,0.0026305763,0.3611111111,0.0009499303
2025,0.0016617797,0.3055555556,0.0005077660
611,0.0031028358,0.3333333333,0.0010342786
1022,0.0031712939,0.3333333333,0.0010570980
1023,0.0014881086,0.3611111111,0.0005373725
1675,0.0008727235,0.5833333333,0.0005090887
1676,0.0014454563,0.3611111111,0.0005219703
1677,0.0025512333,0.3055555556,0.0007795435
1661,0.0060508123,0.3055555556,0.0018488593
151,0.0000617508,0.3333333333,0.0000205836
152,0.0009573496,0.3888888889,0.0003723026
1351,0.0016695582,0.5555555556,0.0009275323
1352,0.0046411789,0.3333333333,0.0015470596
310,0.0023146309,0.3611111111,0.0008358389
1951,0.0011568934,0.3055555556,0.0003534952
1952,0.0010102524,0.3333333333,0.0003367508
1953,0.0010931484,0.3333333333,0.0003643828
1923,0.0034999681,0.3333333333,0.0011666560
1088,0.0008861075,0.3888888889,0.0003445974
1089,0.0010328482,0.3888888889,0.0004016632
1090,0.0017599544,0.3888888889,0.0006844267
1067,0.0027607180,0.4444444444,0.0012269858
2884,0.0001472298,0.3333333333,0.0000490766
2885,0.0024670730,0.5416666667,0.0013363312
959,0.0032102389,0.4166666667,0.0013375995
960,0.0000759818,0.3333333333,0.0000253273
2574,0.0002227418,0.3333333333,0.0000742473
2575,0.0034231517,0.3888888889,0.0013312257
2576,0.0009195424,0.3888888889,0.0003575998
1234,0.0026126777,0.3888888889,0.0010160413
2264,0.0037141230,0.3166666667,0.0011761390
2265,0.0004195607,0.4166666667,0.0001748170
2266,0.0055892860,0.3566666667,0.0019935120
1080,0.0015467038,0.5555555556,0.0008592799
1434,0.0018934336,0.3333333333,0.0006311445
3791,0.0019533113,0.3055555556,0.0005968451
1435,0.0003790837,0.3333333333,0.0001263612
3792,0.0010418818,0.3333333333,0.0003472939
1436,0.0005683229,0.3333333333,0.0001894410
3793,0.0019971926,0.3333333333,0.0006657309
4135,0.0017644419,0.3208333333,0.0005660918
3979,0.0033872469,0.3888888889,0.0013172627
3981,0.0007712762,0.3444444444,0.0002656618
3983,0.0030629634,0.3416666667,0.0010465125
1626,0.0012679681,0.3888888889,0.0004930987
4753,0.0003016998,0.4166666667,0.0001257083
4754,0.0018811782,0.4444444444,0.0008360792
2397,0.0012918640,0.3750000000,0.0004844490
4304,0.0020281858,0.3444444444,0.0006985973
4305,0.0031059135,0.2888888889,0.0008972639
4306,0.0004325883,0.3125000000,0.0001351839
1949,0.0008949119,0.2777777778,0.0002485866
3062,0.0024659658,0.3611111111,0.0008904876
3064,0.0019319457,0.3500000000,0.0006761810
4036,0.0014562903,0.3888888889,0.0005663351
4037,0.0023354194,0.3000000000,0.0007006258
4038,0.0008190691,0.3055555556,0.0002502711
3063,0.0008154414,0.3055555556,0.0002491626
2932,0.0004014964,0.3000000000,0.0001204489
2933,0.0043421445,0.2611111111,0.0011337822
3869,0.0033998442,0.3333333333,0.0011332814
3870,0.0006909511,0.3333333333,0.0002303170
3871,0.0006914658,0.3333333333,0.0002304886
3486,0.0030731346,0.3333333333,0.0010243782
3488,0.0009738383,0.3611111111,0.0003516638
3487,0.0030732904,0.3541666667,0.0010884570
3944,0.0051295803,0.3888888889,0.0019948368
1587,0.0008758898,0.3333333333,0.0002919633
3945,0.0018723750,0.3333333333,0.0006241250
1588,0.0022579470,0.3125000000,0.0007056084
3946,0.0028771882,0.3055555556,0.0008791408
1589,0.0009994050,0.3333333333,0.0003331350
3184,0.0021170431,0.3333333333,0.0007056810
827,0.0018661551,0.3055555556,0.0005702141
1429,0.0006829854,0.6666666667,0.0004553236
3786,0.0019658370,0.3333333333,0.0006552790
1430,0.0010830762,0.4166666667,0.0004512817
3787,0.0019928623,0.3333333333,0.0006642874
1431,0.0024933888,0.4444444444,0.0011081728
3788,0.0018374673,0.3750000000,0.0006890502
4382,0.0013395127,0.3888888889,0.0005209216
2164,0.0019976402,0.3333333333,0.0006658801
4521,0.0025104159,0.2777777778,0.0006973377
4383,0.0010267975,0.3888888889,0.0003993102
2165,0.0022706083,0.3333333333,0.0007568694
4522,0.0019492417,0.3055555556,0.0005956016
1057,0.0003590733,0.3333333333,0.0001196911
2166,0.0013293706,0.3333333333,0.0004431235
4523,0.0004928600,0.3333333333,0.0001642867
2947,0.0030974274,0.3333333333,0.0010324758
2949,0.0032621241,0.5277777778,0.0017216766
3235,0.0026625202,0.3611111111,0.0009614656
3236,0.0012099091,0.3750000000,0.0004537159
3237,0.0012454573,0.3125000000,0.0003892054
3904,0.0029357314,0.3125000000,0.0009174161
3905,0.0007569755,0.3750000000,0.0002838658
4004,0.0002658208,0.3333333333,0.0000886069
1647,0.0026352125,0.2888888889,0.0007612836
4005,0.0036057295,0.5277777778,0.0019030239
4006,0.0025684456,0.5416666667,0.0013912414
4415,0.0026190149,0.2500000000,0.0006547537
4416,0.0009104525,0.3333333333,0.0003034842
2953,0.0016084251,0.4444444444,0.0007148556
2954,0.0015036543,0.4166666667,0.0006265226
597,0.0033436482,0.3888888889,0.0013003076
2955,0.0021585349,0.3333333333,0.0007195116
598,0.0005190626,0.4166666667,0.0002162761
4207,0.0047519654,0.2777777778,0.0013199904
4208,0.0008533801,0.2777777778,0.0002370500
4209,0.0006648558,0.2916666667,0.0001939163
3164,0.0007032750,0.3055555556,0.0002148896
3165,0.0005822011,0.3055555556,0.0001778948
3166,0.0012781170,0.3055555556,0.0003905357
1433,0.0009188087,0.3888888889,0.0003573145
3790,0.0019957279,0.3055555556,0.0006098058
4469,0.0004747572,0.3888888889,0.0001846278
2112,0.0003671474,0.5000000000,0.0001835737
4470,0.0001770877,0.3333333333,0.0000590292
2113,0.0031609117,0.5000000000,0.0015804558
4468,0.0034531214,0.4166666667,0.0014388006
2111,0.0006465814,0.3750000000,0.0002424680
3319,0.0023766571,0.3333333333,0.0007922190
962,0.0030146734,0.6111111111,0.0018423004
3320,0.0009550784,0.3750000000,0.0003581544
963,0.0003888290,0.6111111111,0.0002376177
4122,0.0023700652,0.3055555556,0.0007241866
4123,0.0015438155,0.3333333333,0.0005146052
4124,0.0019256565,0.3333333333,0.0006418855
2395,0.0028357564,0.3750000000,0.0010634086
4752,0.0024170065,0.3333333333,0.0008056688
3384,0.0039988489,0.2500000000,0.0009997122
3385,0.0017869449,0.3333333333,0.0005956483
3386,0.0013554795,0.3611111111,0.0004894787
4012,0.0015317187,0.4444444444,0.0006807639
1655,0.0067383613,0.4791666667,0.0032287981
4013,0.0005868561,0.3888888889,0.0002282218
1656,0.0007705069,0.5277777778,0.0004066564
2905,0.0031410945,0.3000000000,0.0009423283
4014,0.0022141923,0.3333333333,0.0007380641
1657,0.0029929893,0.3055555556,0.0009145245
3333,0.0038697501,0.3611111111,0.0013974098
976,0.0010396557,0.3333333333,0.0003465519
3334,0.0017414638,0.3888888889,0.0006772359
977,0.0007015294,0.3333333333,0.0002338431
3335,0.0012007506,0.3333333333,0.0004002502
978,0.0015644318,0.3333333333,0.0005214773
3976,0.0032490776,0.2888888889,0.0009386224
3977,0.0024729017,0.2888888889,0.0007143938
3978,0.0002777745,0.3333333333,0.0000925915
3980,0.0029456380,0.4000000000,0.0011782552
4751,0.0019571230,0.2916666667,0.0005708275
4301,0.0010638468,0.3333333333,0.0003546156
4302,0.0044375809,0.3666666667,0.0016271130
4303,0.0018845144,0.3444444444,0.0006491105
3059,0.0012367114,0.4166666667,0.0005152964
3060,0.0019163937,0.3611111111,0.0006920310
3061,0.0016082481,0.3750000000,0.0006030931
4033,0.0007861258,0.3333333333,0.0002620419
4034,0.0015472518,0.3888888889,0.0006017090
4035,0.0007613142,0.3888888889,0.0002960666
3866,0.0032795948,0.3333333333,0.0010931983
3867,0.0009935787,0.3333333333,0.0003311929
1510,0.0023134162,0.4166666667,0.0009639234
3868,0.0008659790,0.3333333333,0.0002886597
1511,0.0004741424,0.3888888889,0.0001843887
3483,0.0034520679,0.3055555556,0.0010547985
3485,0.0008150799,0.3055555556,0.0002490522
3484,0.0027409999,0.3125000000,0.0008565625
1723,0.0026764758,0.3750000000,0.0010036784
4080,0.0019340895,0.2500000000,0.0004835224
3941,0.0047968568,0.3333333333,0.0015989523
1584,0.0027903394,0.3750000000,0.0010463773
1724,0.0018050147,0.3055555556,0.0005515323
4081,0.0046801035,0.5000000000,0.0023400517
3942,0.0014841621,0.3611111111,0.0005359474
1585,0.0016180604,0.3611111111,0.0005842996
3943,0.0013054496,0.3611111111,0.0004714124
4332,0.0015898535,0.2777777778,0.0004416260
3223,0.0048310110,0.4444444444,0.0021471160
866,0.0029084028,0.3750000000,0.0010906511
3181,0.0015045599,0.3333333333,0.0005015200
824,0.0017358183,0.5555555556,0.0009643435
3182,0.0019648053,0.3333333333,0.0006549351
825,0.0024010772,0.3333333333,0.0008003591
3183,0.0011876660,0.3333333333,0.0003958887
826,0.0046399193,0.3750000000,0.0017399697
4755,0.0016453780,0.3888888889,0.0006398692
2398,0.0033690988,0.4166666667,0.0014037912
1428,0.0035926956,0.3055555556,0.0010977681
3785,0.0015952509,0.3888888889,0.0006203753
2161,0.0016225054,0.3333333333,0.0005408351
2162,0.0017648026,0.3333333333,0.0005882675
4381,0.0016052528,0.3333333333,0.0005350843
2163,0.0021290302,0.3333333333,0.0007096767
2948,0.0013590319,0.5416666667,0.0007361423
3232,0.0025286384,0.3333333333,0.0008428795
3233,0.0010275059,0.3333333333,0.0003425020
3234,0.0013312231,0.3611111111,0.0004807194
3901,0.0037541443,0.3541666667,0.0013295928
3902,0.0011414588,0.3333333333,0.0003804863
3903,0.0001903310,0.3541666667,0.0000674089
3216,0.0045366716,0.3750000000,0.0017012519
4003,0.0031236205,0.3055555556,0.0009544396
1646,0.0069166672,0.3500000000,0.0024208335
4002,0.0033210400,0.3750000000,0.0012453900
4412,0.0026096471,0.3541666667,0.0009242500
4414,0.0003914861,0.4375000000,0.0001712752
4413,0.0005813813,0.3333333333,0.0001937938
2951,0.0014666848,0.4166666667,0.0006111187
2952,0.0018532840,0.3541666667,0.0006563714
4204,0.0039136024,0.4166666667,0.0016306677
4205,0.0006684053,0.3750000000,0.0002506520
4206,0.0009620732,0.2916666667,0.0002806047
3161,0.0006310963,0.3333333333,0.0002103654
3162,0.0004537883,0.3333333333,0.0001512628
3163,0.0016762147,0.3333333333,0.0005587382
4466,0.0002922090,0.2916666667,0.0000852276
2109,0.0011092266,0.2708333333,0.0003004155
4467,0.0022931299,0.3888888889,0.0008917728
2110,0.0044598650,0.2916666667,0.0013007940
4465,0.0010929752,0.3541666667,0.0003870954
1901,0.0019691552,0.3888888889,0.0007657826
4258,0.0015493293,0.3333333333,0.0005164431
4119,0.0026673138,0.3000000000,0.0008001942
4120,0.0021096194,0.3166666667,0.0006680461
4121,0.0014189505,0.2777777778,0.0003941529
3262,0.0043281994,0.3055555556,0.0013225054
3263,0.0025909870,0.2916666667,0.0007557045
3264,0.0017861555,0.2916666667,0.0005209620
3381,0.0032696501,0.3541666667,0.0011580011
3382,0.0024292327,0.2916666667,0.0007085262
3383,0.0016931862,0.3125000000,0.0005291207
4009,0.0017299371,0.2500000000,0.0004324843
1652,0.0062533804,0.4166666667,0.0026055752
4010,0.0003523451,0.5000000000,0.0001761725
1653,0.0002376787,0.5000000000,0.0001188394
4011,0.0006723701,0.5000000000,0.0003361851
1654,0.0024173243,0.5833333333,0.0014101058
4331,0.0006744213,0.2777777778,0.0001873392
3222,0.0035649559,0.4166666667,0.0014853983
865,0.0006119002,0.3333333333,0.0002039667
3240,0.0020616385,0.3166666667,0.0006528522
2222,0.0008702888,0.3333333333,0.0002900963
4579,0.0039827358,0.3416666667,0.0013607681
3331,0.0017295654,0.3333333333,0.0005765218
974,0.0012135056,0.3888888889,0.0004719188
3332,0.0014248789,0.3611111111,0.0005145396
975,0.0002236325,0.3333333333,0.0000745442
3973,0.0027480065,0.3333333333,0.0009160022
3974,0.0029889486,0.3333333333,0.0009963162
3975,0.0003038035,0.3666666667,0.0001113946
3639,0.0007980980,0.3055555556,0.0002438633
1282,0.0039705470,0.3333333333,0.0013235157
4748,0.0022187261,0.3333333333,0.0007395754
4750,0.0002798028,0.2916666667,0.0000816092
4749,0.0024124899,0.3333333333,0.0008041633
4299,0.0046261988,0.3444444444,0.0015934685
4300,0.0020762377,0.3888888889,0.0008074258
3056,0.0012685720,0.3333333333,0.0004228573
3058,0.0014255520,0.3611111111,0.0005147827
3057,0.0018765342,0.4166666667,0.0007818892
4786,0.0009637867,1.0000000000,0.0009637867
4886,0.0008079939,0.3888888889,0.0003142199
2529,0.0012481688,0.6666666667,0.0008321126
172,0.0004629281,0.3333333333,0.0001543094
3777,0.0014048624,0.3000000000,0.0004214587
1420,0.0027709241,0.3333333333,0.0009236414
4031,0.0025036398,0.4166666667,0.0010431833
1674,0.0036865433,0.5416666667,0.0019968776
4032,0.0009792574,0.3611111111,0.0003536207
3863,0.0031931802,0.3055555556,0.0009756940
3864,0.0012563323,0.3333333333,0.0004187774
3865,0.0010522648,0.3333333333,0.0003507549
3480,0.0034918336,0.3888888889,0.0013579353
3481,0.0029751224,0.3750000000,0.0011156709
3482,0.0006381561,0.3055555556,0.0001949921
1720,0.0004644438,0.3750000000,0.0001741664
4077,0.0029199216,0.3750000000,0.0010949706
3938,0.0047533108,0.3333333333,0.0015844369
1721,0.0014553593,0.4166666667,0.0006063997
4078,0.0028445050,0.4375000000,0.0012444710
3939,0.0014459216,0.3333333333,0.0004819739
1582,0.0019292381,0.3888888889,0.0007502593
1722,0.0004517270,0.4444444444,0.0002007675
4079,0.0020501321,0.3333333333,0.0006833774
3940,0.0018010281,0.3333333333,0.0006003427
1583,0.0003126064,0.4166666667,0.0001302527
4329,0.0014622166,0.5208333333,0.0007615712
3220,0.0048625866,0.4166666667,0.0020260777
863,0.0022814903,0.3333333333,0.0007604968
4330,0.0014058851,0.2916666667,0.0004100498
3221,0.0005182183,0.3750000000,0.0001943319
3180,0.0014987505,0.3055555556,0.0004579515
823,0.0030146474,0.5111111111,0.0015408198
3267,0.0014488678,0.3888888889,0.0005634486
2158,0.0013456129,0.2222222222,0.0002990251
2159,0.0010376933,0.2222222222,0.0002305985
2160,0.0030499480,0.3333333333,0.0010166493
3229,0.0023154901,0.3055555556,0.0007075109
3230,0.0008994272,0.3055555556,0.0002748250
3231,0.0017288887,0.3333333333,0.0005762962
3898,0.0026920836,0.3541666667,0.0009534463
3899,0.0020019176,0.2777777778,0.0005560882
3900,0.0003364331,0.3055555556,0.0001027990
4000,0.0033506067,0.3055555556,0.0010237965
1643,0.0034569502,0.3333333333,0.0011523167
4001,0.0003059809,0.3888888889,0.0001189926
1644,0.0017425901,0.5555555556,0.0009681056
3999,0.0024887885,0.3055555556,0.0007604631
1642,0.0018688420,0.3333333333,0.0006229473
3300,0.0008759483,0.3333333333,0.0002919828
4409,0.0021760614,0.3055555556,0.0006649076
3301,0.0034168421,0.5555555556,0.0018982456
2192,0.0008972555,0.3888888889,0.0003489327
4549,0.0005278247,0.2444444444,0.0001290238
4410,0.0010554757,0.3333333333,0.0003518252
3302,0.0008500107,0.4666666667,0.0003966717
2193,0.0007581533,0.3333333333,0.0002527178
4550,0.0009413921,0.2750000000,0.0002588828
4411,0.0001602539,0.3333333333,0.0000534180
4201,0.0045507947,0.3166666667,0.0014410850
4202,0.0001304054,0.4166666667,0.0000543356
4203,0.0005829596,0.4444444444,0.0002590931
4267,0.0013777539,0.3541666667,0.0004879545
1910,0.0018248478,0.3888888889,0.0007096630
3158,0.0006639165,0.3333333333,0.0002213055
4268,0.0047325886,0.3333333333,0.0015775295
3159,0.0005530844,0.3333333333,0.0001843615
4269,0.0011032544,0.2708333333,0.0002987981
3160,0.0005218003,0.3333333333,0.0001739334
4464,0.0026711737,0.3611111111,0.0009645905
4463,0.0011898906,0.5208333333,0.0006197347
4116,0.0032567933,0.3541666667,0.0011534476
4117,0.0031849922,0.3333333333,0.0010616641
1900,0.0020224119,0.3333333333,0.0006741373
4257,0.0007364311,0.3333333333,0.0002454770
4118,0.0009221432,0.2791666667,0.0002574316
3259,0.0038123146,0.3611111111,0.0013766692
3260,0.0018345596,0.3611111111,0.0006624799
3261,0.0034862547,0.3125000000,0.0010894546
3378,0.0015942350,0.3055555556,0.0004871274
1021,0.0032181332,0.3541666667,0.0011397555
3379,0.0025767022,0.3333333333,0.0008589007
3380,0.0022954020,0.3333333333,0.0007651340
4008,0.0020022755,0.2916666667,0.0005839970
3219,0.0036633438,0.3958333333,0.0014500736
2978,0.0009562293,0.3333333333,0.0003187431
3970,0.0024200199,0.2611111111,0.0006318941
3971,0.0037833215,0.2888888889,0.0010929596
3972,0.0001815407,0.3333333333,0.0000605136
1615,0.0005284742,0.3611111111,0.0001908379
4194,0.0008126980,0.3333333333,0.0002708993
3636,0.0008209541,0.3888888889,0.0003192599
4745,0.0012667702,0.2777777778,0.0003518806
3637,0.0013677221,0.3333333333,0.0004559074
4746,0.0028670925,0.2777777778,0.0007964146
3638,0.0018537055,0.3333333333,0.0006179018
1281,0.0003800945,0.3333333333,0.0001266982
4747,0.0001928291,0.3333333333,0.0000642764
4296,0.0038226451,0.6250000000,0.0023891532
1939,0.0006213745,0.3333333333,0.0002071248
4297,0.0025593769,0.3888888889,0.0009953132
4298,0.0005774971,0.3500000000,0.0002021240
3054,0.0035189168,0.3888888889,0.0013684676
3055,0.0046033078,0.3333333333,0.0015344359
4784,0.0021842718,0.3333333333,0.0007280906
4883,0.0012418199,0.3055555556,0.0003794450
2526,0.0008060722,0.3333333333,0.0002686907
3774,0.0018667501,0.3611111111,0.0006741042
4884,0.0003314831,0.3333333333,0.0001104944
170,0.0020170099,0.3333333333,0.0006723366
