Node_ID	Betweenness_Centrality
1705	163.918625
2237	163.854004
6898	163.731827
2525	163.024338
9603	162.886459
9601	162.886459
9600	162.886459
9596	162.886459
9595	162.886459
4170	162.787735
3166	162.557877
3171	162.110352
5359	162.033005
768	161.841431
5458	161.814148
9016	161.488785
2251	161.019699
2775	160.820801
6145	160.363541
9331	160.239960
1117	159.796234
3180	159.788132
7160	159.258362
6618	158.305481
6044	157.716980
4077	156.755508
5268	156.602386
5031	156.155014
4978	155.916595
298	155.552322
2131	154.923172
2831	154.862045
7347	154.758301
2601	154.752991
4954	154.705139
4948	154.705139
9438	154.282379
7170	153.876526
6728	153.752853
4514	153.736954
8377	153.423615
3942	152.444687
4079	152.008316
4288	151.828506
7586	151.685410
8483	151.461578
6408	151.188492
1725	150.926254
8837	150.419846
9614	150.369949
2366	150.254166
120	150.038269
12189	149.634613
12180	149.634613
12179	149.634613
12178	149.634613
9729	149.634613
2486	149.303680
7101	149.230576
6407	148.761093
459	148.524002
12333	148.072784
9151	147.858841
5344	147.763275
9214	147.611237
1201	147.448502
10238	146.951553
2064	146.817505
7885	146.574249
7100	146.123199
9836	145.571411
1061	145.490082
6677	145.440384
9778	145.134064
9910	145.122940
9909	145.122940
5305	145.006393
4868	144.980713
646	144.890427
10150	143.840683
10147	143.840683
10145	143.840683
4273	143.016830
9223	142.977570
5557	142.817123
6597	142.648743
4588	142.009583
11630	141.998184
1991	141.984741
6716	141.872681
6368	141.520203
4551	141.498627
4548	141.498627
7297	141.429443
4812	140.720947
9021	140.079803
9014	140.079803
2438	139.696899
1316	139.676819
2935	139.517853
1815	139.365875
338	139.242050
435	139.142548
6112	139.030289
4884	138.832108
3809	138.628937
2157	138.615646
3450	138.194656
10307	138.191071
8017	137.765625
1508	137.674713
823	136.963379
1676	136.921219
4569	136.637970
2240	134.989243
9732	134.070755
9420	133.877899
3572	133.861252
6415	133.837906
1692	133.744293
923	133.071701
4691	133.057526
6806	132.790253
1795	132.567596
800	132.435211
1803	132.109512
562	131.846924
3657	131.006683
2522	130.789474
1232	130.712112
3516	130.614136
5892	130.462387
5891	130.462387
3524	130.107193
11304	129.852615
8662	129.784454
2434	129.734985
4638	129.604294
904	128.931976
3473	128.696701
8761	128.448349
6365	128.276642
2205	127.383835
7355	126.932854
7323	126.932854
5265	126.742416
3679	126.229080
6959	126.075569
5816	126.005043
5885	125.691933
3486	125.630569
3485	125.630569
9692	125.537796
6383	125.135338
4543	124.952614
5825	124.847809
4876	124.842354
4209	124.781906
11144	123.217415
8591	122.545952
8650	122.027206
7992	121.563011
4804	121.189682
3790	120.799973
2498	120.730003
11913	120.604813
6046	120.585030
2123	120.250511
5865	120.170395
7718	119.657112
6056	119.304100
1974	119.103630
626	119.059441
8695	119.046860
11671	119.038460
6653	118.087341
7116	118.064598
5471	117.941154
7348	117.674232
6795	117.394112
4306	116.694115
9953	116.033699
10089	115.812630
5894	115.454620
10040	115.104057
8964	114.995529
9805	114.947495
5956	114.725197
7950	114.681122
385	114.044144
2435	113.998009
11101	113.819962
7633	113.489693
9948	113.202827
8535	113.096123
7524	113.020294
7075	112.966362
1701	112.822113
5675	112.687469
7460	112.562721
1115	112.526047
7860	112.471046
11195	112.276512
3583	112.034966
9308	111.876915
6487	111.375038
4246	111.281410
1718	111.101685
6567	111.052673
4397	110.962730
6466	110.867661
12129	110.511482
977	110.380089
6958	109.972832
7404	109.775352
4742	109.496063
5992	109.392891
8378	109.186134
4373	109.136909
4818	108.966705
1308	108.540298
10334	107.970985
1267	107.468468
1504	107.130501
9562	106.676125
1811	106.298744
2268	106.267853
4663	106.259407
50	106.157379
1978	106.082390
5977	105.956367
1605	105.823456
251	105.812485
3570	105.722885
10299	104.876755
9019	104.081718
4244	104.007721
2104	103.787254
2098	103.787254
5491	103.712997
7440	103.409798
786	103.383850
5806	103.340080
324	103.260223
9784	102.998009
4709	102.509666
173	102.408615
9979	102.246185
3530	102.060326
9335	101.976791
10925	101.951096
8177	101.908691
9361	101.866760
4207	101.545334
10924	101.227303
5406	101.190018
10333	101.148468
5902	101.120415
8860	101.022209
6729	100.687508
1757	100.139893
7634	99.988998
101	99.984390
9587	99.875961
6725	99.777603
4259	99.732559
7356	99.341339
5784	99.147858
4743	99.061249
1830	98.975700
9155	98.613495
5384	98.544548
2323	98.542107
5440	98.149155
3289	98.039825
10101	97.933319
3653	97.719246
6840	97.647919
5501	97.619301
2512	97.569672
8609	97.381447
6957	97.293472
833	97.121780
4892	97.076370
11242	97.032784
924	97.006989
917	97.006989
7961	96.812935
2418	96.421654
6181	96.188118
11286	96.183350
11302	96.121902
9693	96.026085
10030	95.904884
3049	94.987862
7819	94.808266
5815	94.112335
10348	94.068291
3635	94.013718
6012	93.760559
9963	93.599091
12155	93.401016
4366	93.338425
9170	93.325607
2553	93.013481
984	92.330460
5361	91.751083
3559	91.508911
8123	91.319977
255	91.258224
4680	91.082558
11188	90.724731
6110	90.438156
428	90.100876
6449	90.049591
6351	90.033981
6027	89.989769
4593	89.867928
377	89.836121
8885	89.810822
4573	89.712311
5166	89.215141
3355	88.840790
6098	88.765320
10021	88.713593
7751	88.223351
4401	88.173737
5492	87.949615
5530	87.914452
6216	87.768456
6213	87.768456
8044	87.590485
1796	87.555313
8990	87.469055
7857	87.364914
7240	87.014214
11698	86.721764
11697	86.721764
11696	86.721764
11694	86.721764
1481	86.354980
525	86.262291
12458	86.260498
12456	86.260498
5554	86.104675
5030	85.950363
3383	85.928322
8642	85.876312
3770	85.873886
5302	85.838737
5444	85.617912
3508	85.564774
9219	85.551025
6989	85.078903
2801	84.834290
6869	84.774223
3882	84.477005
4949	84.351357
10933	84.021881
4404	83.624580
2660	83.437492
7074	83.414680
8516	83.082619
9370	82.971672
4224	82.167793
10632	82.043556
3713	81.466118
5674	81.426750
11228	80.993294
11224	80.993294
2537	80.963402
2916	80.847946
3551	80.340065
11092	80.257294
2974	80.249977
7370	79.778191
11270	79.519730
8073	79.450432
8493	79.414574
1403	79.286079
5429	79.236290
3278	78.810036
1951	78.296989
7450	78.093575
6962	77.929901
6961	77.929901
6960	77.929901
6565	77.417068
4839	77.388550
3117	77.258080
8721	77.144180
7990	76.852547
3014	76.790512
2487	76.739410
5314	76.422417
2126	76.286964
7449	76.023247
21	75.849815
2284	75.331657
1454	75.166092
8405	75.072731
1817	75.018692
5826	74.958618
6352	74.734222
11022	74.732216
5294	74.645264
4345	74.431274
7843	74.237572
3787	74.184929
5423	74.154053
5421	74.154053
3802	74.035591
8342	73.900345
2429	73.603020
2364	73.588371
2164	73.526176
1914	73.491463
4155	73.181038
5864	73.115448
1959	73.076721
7099	73.022118
1651	72.869751
7587	72.715057
6570	72.519226
6541	72.421707
5086	72.203011
988	71.911949
8697	71.535469
7839	70.582596
5499	70.506531
11394	70.489624
11393	70.489624
11389	70.489624
11387	70.489624
11386	70.489624
10471	70.489624
7133	70.489624
6699	70.489624
5464	70.489624
5401	70.489624
4607	70.489624
963	70.489624
8518	70.382416
10246	70.077835
9177	69.959991
3494	69.922104
5786	69.832253
11657	69.788376
2389	69.788376
11464	69.554497
3577	69.541077
12492	69.535217
8801	69.432121
6264	69.115601
1749	69.047745
739	68.739151
9222	68.546997
3445	68.317451
2088	68.189896
5295	67.903336
3222	67.779991
5276	67.131607
5686	67.065208
5685	67.065208
4760	66.907837
12040	66.597237
1438	66.459236
3105	66.451469
2129	66.330704
2621	66.060448
6896	66.051613
4507	65.765320
4877	65.517197
6030	65.486061
2383	65.421844
449	65.297203
3293	65.267235
6433	64.889526
2272	64.750740
3453	64.748795
289	64.105568
4476	63.739128
8215	63.684776
10400	63.579048
5748	63.467598
1179	63.464340
9934	63.431435
3908	63.194252
4409	63.055256
4769	62.934937
4768	62.934937
4767	62.934937
861	62.908279
4032	62.861855
9731	62.596161
5951	62.500969
7104	62.058746
5746	61.909798
6564	61.848301
2423	61.710518
4050	61.570923
8774	61.201515
5313	61.075306
3964	60.837757
8882	60.510059
6356	60.320839
4490	60.202339
5416	60.152718
6171	60.049950
2511	59.908428
363	59.865734
7639	59.843887
5881	59.604858
5266	58.827721
6245	58.645714
436	58.563873
7863	58.430622
941	58.303272
10456	58.215553
9272	58.014576
737	57.917328
10955	57.575081
40	57.302277
9038	57.251423
9484	57.157467
5858	57.092495
7945	57.029484
4979	56.768772
3921	56.581440
7178	56.351414
1934	56.131477
6744	55.966301
7687	55.773746
7217	55.724728
388	55.659290
3880	55.429249
136	55.307232
5667	55.248035
7437	54.938023
2741	54.332603
8396	54.227364
8394	54.227364
3752	54.195202
2607	54.025661
5022	54.010521
5135	53.822845
4528	53.589687
10668	53.424149
9473	53.327175
7845	53.149994
6610	53.097607
11280	53.077885
10018	53.022655
1833	52.938099
352	52.801891
5020	52.757870
2306	52.668694
6146	52.551292
10467	52.515316
6727	52.497410
8844	52.492973
665	52.488289
3373	52.366199
11021	52.342903
4849	52.269684
4019	52.056801
12396	51.999561
4408	51.963005
4143	51.840897
3389	51.541752
1188	51.499924
1184	51.499924
4637	51.325043
5165	51.071301
7784	50.791363
8576	50.789650
5543	50.767254
3361	50.649345
2589	50.431065
9970	50.209896
7894	50.205311
5409	50.099445
5038	49.946259
6307	49.705833
7318	49.677845
11374	49.308483
7071	49.297501
6894	49.134197
9524	49.102985
8877	49.072063
9146	48.778633
6902	48.760159
2881	48.605873
2142	48.589211
5579	48.568832
6138	48.506367
280	48.180603
380	48.095978
378	48.095978
1161	47.874672
4450	47.777935
8392	47.178764
915	47.023731
4660	46.995800
7773	46.777058
4843	46.756126
3759	46.272362
6173	46.169384
6835	45.940456
6002	45.816292
9755	45.690975
10435	45.349613
5982	45.251247
2141	45.126057
4649	45.106285
4160	45.065434
9795	44.990421
5693	44.969711
6871	44.946823
4293	44.925545
6971	44.910606
4778	44.847683
6167	44.616096
4782	44.436863
1110	44.406784
4023	44.009975
9869	43.996170
6493	43.727150
6166	43.522617
7497	43.329643
7947	43.213676
10082	42.991592
3861	42.965988
6557	42.684589
7719	42.561619
7488	42.557472
4089	42.232502
12188	42.165817
12174	42.165817
9118	41.984344
5242	41.963863
9892	41.616535
7554	41.579655
6063	41.481316
3690	41.384445
3120	41.257309
2214	41.160767
3440	40.950184
4494	40.811424
9220	40.796848
5181	40.730991
8522	40.721928
7865	40.719761
1326	40.655285
6347	40.633354
3009	40.431549
7179	40.237850
7176	40.237850
9811	40.223152
8080	40.138790
7229	39.766712
10011	39.464291
11669	39.251553
3427	39.244110
4665	39.178528
3436	39.127174
1447	38.902439
11369	38.870693
3722	38.761841
6683	38.753063
2416	38.586689
5365	38.532463
7849	38.343235
5476	38.304638
7461	38.273312
4864	38.122818
2604	38.112190
6004	37.947041
7251	37.746300
3735	37.500576
1603	37.315411
9254	37.288628
9247	37.288628
11031	37.221569
6279	37.221569
3786	37.180054
7351	37.083801
7350	37.083801
7349	37.083801
7325	37.083801
7322	37.083801
310	37.034794
10226	37.031384
7571	36.656467
6168	36.501804
1407	36.438629
1916	36.377224
7832	36.373398
6358	36.194374
9799	36.100018
1375	36.098072
4000	36.019939
8567	35.961258
1541	35.772610
6629	35.617764
5575	35.502850
7254	35.411144
7253	35.411144
10229	35.384708
4574	35.264362
1593	35.260811
5896	35.166786
736	35.015503
5107	34.978455
7397	34.931240
7199	34.780499
6685	34.536201
5281	34.527111
8737	34.444809
8777	34.254768
3307	34.239647
4283	34.158703
4783	34.120613
12	33.945309
11143	33.892895
6916	33.796478
411	33.607136
6546	33.600494
9873	33.325516
9872	33.325516
3972	33.240067
5466	33.094788
5613	32.952660
8437	32.837502
6418	32.816147
1024	32.788322
7677	32.621944
4416	32.621841
8580	32.385891
2294	32.353432
12398	32.333134
6361	32.279106
5756	32.267612
5336	32.234703
3197	32.228905
5541	32.132824
1655	32.085045
6099	32.049381
6043	31.965582
6491	31.932171
7484	31.930376
4708	31.926762
10242	31.808809
7629	31.523788
9104	31.323524
6566	31.220465
8193	31.010677
6730	30.926481
6724	30.926481
10681	30.762262
10674	30.762262
26	30.739834
2643	30.725227
1108	30.546955
4679	30.428509
9056	30.340994
3731	30.286055
3730	30.286055
5537	30.238565
6867	29.918261
10164	29.884262
3587	29.841553
9508	29.672392
5209	29.582588
12176	29.390097
12173	29.390097
4324	29.390097
8604	29.097359
5755	29.080345
10392	29.069420
6203	29.041737
8574	28.922115
7165	28.690014
11495	28.603888
1203	28.577848
627	28.567051
2540	28.451588
4150	27.975840
78	27.870737
9052	27.664762
2497	27.552864
8116	27.487661
3800	27.477919
4135	27.473078
9620	27.464710
6438	27.312885
6511	27.299965
6088	27.255665
6888	27.255171
878	26.984140
3633	26.927185
8528	26.840502
5664	26.794611
7574	26.570641
2597	26.499950
7725	26.246075
8383	25.974997
6739	25.856028
1728	25.729969
8115	25.493078
6067	25.478312
5332	25.465969
7856	25.106138
9447	25.081436
6890	24.791531
6889	24.791531
8926	24.772781
6797	24.692202
9823	24.482962
5989	24.458130
7674	24.033493
2244	23.962582
8386	23.609709
5321	23.590994
8463	23.579227
784	23.560373
4681	23.479172
8682	23.169958
2199	23.129614
2882	23.125572
7499	23.119684
10358	23.116972
6196	22.970093
2733	22.935446
9487	22.817072
6430	22.676840
7789	22.474236
9145	22.421394
7249	22.388231
2902	22.238331
2901	22.238331
3451	22.223818
8811	22.211454
2174	22.097960
2168	22.097960
2133	22.085997
7281	22.018938
1637	21.962727
5549	21.921013
6676	21.900076
12548	21.665625
5155	21.646549
4447	21.399321
5489	21.285751
217	21.272259
2694	21.259077
8468	21.088995
7929	21.044338
7314	21.019644
3320	20.896917
5459	20.888531
7294	20.852364
8179	20.784494
187	20.783789
2529	20.724482
7963	20.695642
3696	20.671915
2155	20.576889
8010	20.528948
3596	20.494598
5186	20.480955
6400	20.403206
214	20.391268
957	20.305353
4464	20.246937
11088	20.246347
7001	20.232611
6998	20.232611
6994	20.232611
3279	19.930889
2143	19.724012
3058	19.677694
3018	19.640022
11633	19.575872
7262	19.546446
3917	19.535868
1652	19.300646
5595	19.195944
10	19.068546
8113	19.066444
7730	18.931860
5177	18.795938
5085	18.699068
6075	18.492899
6805	18.477760
1886	18.469484
1882	18.469484
1881	18.469484
4529	18.431993
4527	18.431993
7904	18.420893
8331	18.271368
6901	18.210171
5415	17.760307
1492	17.689032
9124	17.685169
11223	17.650007
6485	17.625021
3045	17.396975
1482	17.378504
4550	17.187149
9040	17.186552
7916	17.166441
2333	17.036196
2332	17.036196
7040	16.843468
3042	16.740177
3997	16.736443
10923	16.722008
4522	16.530741
6028	16.355680
1734	16.147572
7952	16.073130
7423	16.041323
5526	15.802376
8928	15.732407
9186	15.730793
5525	15.712489
9690	15.628609
6178	15.625750
6176	15.625750
3259	15.558993
1006	15.434171
8508	15.310946
8507	15.310946
2234	15.186349
1323	15.084279
8415	15.000000
7836	14.961761
7834	14.961761
6388	14.790114
4861	14.718822
318	14.705834
6202	14.538416
3782	14.517892
9281	14.452726
6147	14.327911
11771	14.304527
11767	14.280824
1329	14.180652
11084	14.122648
9181	14.114491
4147	14.051408
9716	14.041561
9273	14.003476
2590	13.989309
6474	13.950980
1458	13.899343
7616	13.821796
7615	13.821796
7864	13.729133
5835	13.706592
1209	13.636977
4446	13.610918
3329	13.577389
1708	13.555188
4696	13.488914
4792	13.352151
3137	13.349937
11091	13.281407
662	13.218076
3511	13.209867
8537	13.131346
2977	12.883101
7641	12.812657
4791	12.575026
5666	12.543355
11329	12.525125
11641	12.492031
734	12.341201
11914	12.303382
3327	12.186929
5571	11.922991
3272	11.872090
8878	11.812992
8411	11.802876
8851	11.707172
3592	11.559258
6798	11.547811
1135	11.527356
3857	11.419797
4219	11.358016
5720	11.327274
5425	11.144708
8432	11.116911
5654	10.821072
5652	10.821072
8347	10.730222
6184	10.693643
5567	10.673601
2599	10.613662
4402	10.573652
1524	10.566218
5845	10.485937
9176	10.264168
1688	10.244302
5761	10.240037
2962	10.194198
1640	10.082638
1632	10.082638
6183	10.028923
2039	10.022562
7899	10.009785
8459	9.946809
5716	9.900618
5616	9.899212
9105	9.767224
6853	9.710227
9867	9.597575
7803	9.502146
6645	9.446178
4707	9.392732
6715	9.381649
5950	9.369559
3986	9.368833
6654	9.356081
7859	9.341942
2816	9.327227
6078	9.142957
5807	9.021408
1778	8.890560
9180	8.888330
5253	8.779328
347	8.677084
2594	8.638008
1035	8.613037
6441	8.602271
7933	8.577286
8478	8.471683
11765	8.429822
7118	8.373497
7927	8.281200
5987	8.234876
5723	8.208653
6194	8.185917
5529	8.155403
80	8.129223
8273	8.003883
7535	7.839993
6865	7.815440
1606	7.811399
7915	7.694668
8007	7.637774
3994	7.611199
7288	7.550246
8402	7.500310
3118	7.279486
5414	7.207736
5180	7.046895
5495	7.040058
6457	6.999238
6454	6.999238
7168	6.973819
5762	6.934883
4661	6.926702
4190	6.886205
8413	6.822577
632	6.809501
9668	6.696249
6858	6.639215
7678	6.628241
4834	6.571275
231	6.370328
5044	6.338326
9622	6.185206
481	6.153592
6854	6.125501
8065	6.043672
9062	6.000000
3088	6.000000
7663	5.951046
10926	5.949993
5484	5.891735
7274	5.810373
11674	5.804918
2113	5.657151
3087	5.480319
8154	5.360334
7559	5.334297
2367	5.138622
3282	5.128953
6702	5.123000
11427	5.072415
2121	4.972954
9233	4.925692
6745	4.855175
7528	4.841956
8125	4.832069
5725	4.619340
7298	4.613431
748	4.572420
7602	4.520988
7600	4.520988
4087	4.504337
730	4.474896
5318	4.457516
6919	4.403068
1196	4.375416
7453	4.358333
8003	4.350000
7436	4.256690
1149	4.164231
7445	4.133154
6349	3.985446
3359	3.965091
1145	3.775132
5985	3.757855
2239	3.750698
6547	3.702986
2342	3.689075
6860	3.667340
4706	3.595864
9728	3.554457
2830	3.507576
8345	3.474798
2242	3.461356
5569	3.451442
6058	3.448438
4698	3.296521
7575	3.255708
6714	3.220245
5256	3.158799
5255	3.158799
3033	3.018203
5962	3.000000
5298	3.000000
3194	2.979742
3020	2.952747
8035	2.942408
8033	2.942408
8032	2.942408
10368	2.927013
9496	2.918965
3565	2.872886
3563	2.872886
2884	2.838536
6866	2.785871
6863	2.785871
7728	2.781527
6861	2.779507
5750	2.748399
7940	2.737013
7939	2.737013
7936	2.737013
7233	2.662302
8434	2.374471
5513	2.353420
2439	2.341574
4434	2.266886
11019	2.219186
11017	2.219186
6366	2.215201
3603	2.206284
6309	2.060478
3199	2.032803
1327	1.989497
1697	1.961273
9673	1.833542
5906	1.819727
5905	1.819727
7441	1.812619
8738	1.757766
5043	1.581592
9435	1.542083
1888	1.384395
1887	1.384395
8511	1.369890
1812	1.339505
9615	1.315692
9566	1.219047
7756	1.154702
7604	1.140526
6850	1.138906
6848	1.138906
3	1.101144
10354	1.100000
12057	1.000000
9917	1.000000
9192	1.000000
4472	0.979982
6233	0.895671
4141	0.808253
6967	0.793950
3536	0.768158
3533	0.768158
7556	0.758722
7293	0.693854
8132	0.605686
1722	0.543507
2872	0.542364
2870	0.542364
2869	0.542364
2868	0.542364
2865	0.542364
2864	0.542364
2863	0.542364
2860	0.542364
2859	0.542364
2857	0.542364
2856	0.542364
2855	0.542364
2854	0.542364
2852	0.542364
2850	0.542364
2849	0.542364
2847	0.542364
2846	0.542364
3656	0.531512
11398	0.333333
6710	0.330839
6532	0.181694
5714	0.076923
12591	0.000000
12590	0.000000
12589	0.000000
12588	0.000000
12587	0.000000
12586	0.000000
12585	0.000000
12584	0.000000
12583	0.000000
12582	0.000000
12581	0.000000
12580	0.000000
12579	0.000000
12578	0.000000
12577	0.000000
12576	0.000000
12575	0.000000
12574	0.000000
12573	0.000000
12572	0.000000
12571	0.000000
12570	0.000000
12569	0.000000
12568	0.000000
12567	0.000000
12566	0.000000
12565	0.000000
12564	0.000000
12563	0.000000
12562	0.000000
12561	0.000000
12560	0.000000
12559	0.000000
12558	0.000000
12557	0.000000
12556	0.000000
12555	0.000000
12554	0.000000
12553	0.000000
12552	0.000000
12551	0.000000
12546	0.000000
12545	0.000000
12544	0.000000
12543	0.000000
12542	0.000000
12541	0.000000
12540	0.000000
12539	0.000000
12538	0.000000
12537	0.000000
12536	0.000000
12535	0.000000
12534	0.000000
12533	0.000000
12532	0.000000
12531	0.000000
12530	0.000000
12529	0.000000
12528	0.000000
12527	0.000000
12526	0.000000
12525	0.000000
12524	0.000000
12523	0.000000
12522	0.000000
12521	0.000000
12520	0.000000
12519	0.000000
12518	0.000000
12517	0.000000
12516	0.000000
12515	0.000000
12514	0.000000
12513	0.000000
12512	0.000000
12511	0.000000
12510	0.000000
12509	0.000000
12508	0.000000
12507	0.000000
12506	0.000000
12505	0.000000
12504	0.000000
12503	0.000000
12502	0.000000
12501	0.000000
12500	0.000000
12499	0.000000
12498	0.000000
12497	0.000000
12496	0.000000
12495	0.000000
12494	0.000000
12493	0.000000
12491	0.000000
12490	0.000000
12489	0.000000
12488	0.000000
12487	0.000000
12486	0.000000
12485	0.000000
12484	0.000000
12483	0.000000
12482	0.000000
12481	0.000000
12480	0.000000
12479	0.000000
12478	0.000000
12477	0.000000
12476	0.000000
12475	0.000000
12474	0.000000
12473	0.000000
12472	0.000000
12471	0.000000
12470	0.000000
12469	0.000000
12468	0.000000
12467	0.000000
12466	0.000000
12465	0.000000
12464	0.000000
12463	0.000000
12462	0.000000
12461	0.000000
12460	0.000000
12459	0.000000
12457	0.000000
12455	0.000000
12454	0.000000
12452	0.000000
12451	0.000000
12450	0.000000
12449	0.000000
12448	0.000000
12447	0.000000
12446	0.000000
12445	0.000000
12444	0.000000
12443	0.000000
12442	0.000000
12441	0.000000
12440	0.000000
12439	0.000000
12438	0.000000
12437	0.000000
12436	0.000000
12435	0.000000
12434	0.000000
12433	0.000000
12432	0.000000
12431	0.000000
12430	0.000000
12429	0.000000
12428	0.000000
12427	0.000000
12426	0.000000
12425	0.000000
12424	0.000000
12423	0.000000
12422	0.000000
12418	0.000000
12417	0.000000
12416	0.000000
12415	0.000000
12414	0.000000
12413	0.000000
12412	0.000000
12411	0.000000
12410	0.000000
12409	0.000000
12408	0.000000
12406	0.000000
12405	0.000000
12404	0.000000
12403	0.000000
12402	0.000000
12401	0.000000
12400	0.000000
12399	0.000000
12397	0.000000
12395	0.000000
12394	0.000000
12393	0.000000
12392	0.000000
12391	0.000000
12390	0.000000
12389	0.000000
12388	0.000000
12387	0.000000
12386	0.000000
12385	0.000000
12384	0.000000
12383	0.000000
12382	0.000000
12381	0.000000
12380	0.000000
12379	0.000000
12378	0.000000
12377	0.000000
12375	0.000000
12374	0.000000
12373	0.000000
12372	0.000000
12371	0.000000
12370	0.000000
12369	0.000000
12368	0.000000
12367	0.000000
12366	0.000000
12365	0.000000
12364	0.000000
12363	0.000000
12362	0.000000
12361	0.000000
12360	0.000000
12359	0.000000
12358	0.000000
12357	0.000000
12356	0.000000
12355	0.000000
12354	0.000000
12353	0.000000
12352	0.000000
12351	0.000000
12350	0.000000
12349	0.000000
12348	0.000000
12347	0.000000
12346	0.000000
12345	0.000000
12344	0.000000
12343	0.000000
12342	0.000000
12341	0.000000
12339	0.000000
12338	0.000000
12337	0.000000
12336	0.000000
12335	0.000000
12334	0.000000
12332	0.000000
12331	0.000000
12329	0.000000
12328	0.000000
12327	0.000000
12326	0.000000
12325	0.000000
12324	0.000000
12323	0.000000
12322	0.000000
12321	0.000000
12320	0.000000
12319	0.000000
12317	0.000000
12316	0.000000
12315	0.000000
12314	0.000000
12313	0.000000
12312	0.000000
12311	0.000000
12310	0.000000
12309	0.000000
12308	0.000000
12307	0.000000
12306	0.000000
12305	0.000000
12304	0.000000
12302	0.000000
12301	0.000000
12300	0.000000
12299	0.000000
12298	0.000000
12297	0.000000
12296	0.000000
12295	0.000000
12294	0.000000
12293	0.000000
12292	0.000000
12291	0.000000
12290	0.000000
12289	0.000000
12288	0.000000
12287	0.000000
12286	0.000000
12285	0.000000
12284	0.000000
12283	0.000000
12282	0.000000
12281	0.000000
12280	0.000000
12279	0.000000
12278	0.000000
12277	0.000000
12276	0.000000
12275	0.000000
12274	0.000000
12273	0.000000
12272	0.000000
12271	0.000000
12270	0.000000
12269	0.000000
12268	0.000000
12266	0.000000
12265	0.000000
12264	0.000000
12262	0.000000
12261	0.000000
12260	0.000000
12259	0.000000
12257	0.000000
12255	0.000000
12254	0.000000
12253	0.000000
12252	0.000000
12251	0.000000
12250	0.000000
12249	0.000000
12248	0.000000
12247	0.000000
12246	0.000000
12244	0.000000
12243	0.000000
12242	0.000000
12240	0.000000
12239	0.000000
12238	0.000000
12237	0.000000
12236	0.000000
12235	0.000000
12233	0.000000
12232	0.000000
12231	0.000000
12230	0.000000
12229	0.000000
12228	0.000000
12227	0.000000
12226	0.000000
12225	0.000000
12224	0.000000
12223	0.000000
12222	0.000000
12221	0.000000
12220	0.000000
12219	0.000000
12218	0.000000
12217	0.000000
12216	0.000000
12215	0.000000
12214	0.000000
12213	0.000000
12212	0.000000
12211	0.000000
12210	0.000000
12209	0.000000
12208	0.000000
12207	0.000000
12206	0.000000
12205	0.000000
12204	0.000000
12203	0.000000
12202	0.000000
12201	0.000000
12200	0.000000
12199	0.000000
12198	0.000000
12197	0.000000
12196	0.000000
12195	0.000000
12194	0.000000
12193	0.000000
12192	0.000000
12191	0.000000
12190	0.000000
12187	0.000000
12186	0.000000
12185	0.000000
12184	0.000000
12183	0.000000
12175	0.000000
12172	0.000000
12171	0.000000
12170	0.000000
12168	0.000000
12167	0.000000
12166	0.000000
12165	0.000000
12163	0.000000
12162	0.000000
12160	0.000000
12159	0.000000
12158	0.000000
12157	0.000000
12156	0.000000
12154	0.000000
12153	0.000000
12152	0.000000
12151	0.000000
12150	0.000000
12149	0.000000
12148	0.000000
12147	0.000000
12146	0.000000
12145	0.000000
12144	0.000000
12143	0.000000
12142	0.000000
12141	0.000000
12140	0.000000
12139	0.000000
12138	0.000000
12137	0.000000
12136	0.000000
12135	0.000000
12134	0.000000
12133	0.000000
12132	0.000000
12131	0.000000
12130	0.000000
12128	0.000000
12127	0.000000
12125	0.000000
12123	0.000000
12122	0.000000
12121	0.000000
12120	0.000000
12119	0.000000
12118	0.000000
12117	0.000000
12116	0.000000
12115	0.000000
12113	0.000000
12111	0.000000
12110	0.000000
12109	0.000000
12108	0.000000
12106	0.000000
12105	0.000000
12104	0.000000
12103	0.000000
12102	0.000000
12101	0.000000
12099	0.000000
12098	0.000000
12097	0.000000
12096	0.000000
12095	0.000000
12094	0.000000
12093	0.000000
12092	0.000000
12091	0.000000
12090	0.000000
12088	0.000000
12087	0.000000
12084	0.000000
12083	0.000000
12082	0.000000
12081	0.000000
12080	0.000000
12079	0.000000
12078	0.000000
12077	0.000000
12076	0.000000
12075	0.000000
12074	0.000000
12073	0.000000
12072	0.000000
12071	0.000000
12069	0.000000
12068	0.000000
12067	0.000000
12066	0.000000
12065	0.000000
12063	0.000000
12062	0.000000
12061	0.000000
12059	0.000000
12058	0.000000
12056	0.000000
12055	0.000000
12054	0.000000
12053	0.000000
12052	0.000000
12050	0.000000
12049	0.000000
12047	0.000000
12046	0.000000
12044	0.000000
12043	0.000000
12042	0.000000
12039	0.000000
12038	0.000000
12037	0.000000
12036	0.000000
12035	0.000000
12034	0.000000
12033	0.000000
12031	0.000000
12030	0.000000
12029	0.000000
12026	0.000000
12023	0.000000
12022	0.000000
12021	0.000000
12020	0.000000
12019	0.000000
12018	0.000000
12017	0.000000
12013	0.000000
12012	0.000000
12011	0.000000
12010	0.000000
12009	0.000000
12008	0.000000
12007	0.000000
12006	0.000000
12005	0.000000
12004	0.000000
12003	0.000000
12002	0.000000
12001	0.000000
12000	0.000000
11999	0.000000
11998	0.000000
11997	0.000000
11996	0.000000
11995	0.000000
11994	0.000000
11993	0.000000
11992	0.000000
11991	0.000000
11990	0.000000
11989	0.000000
11988	0.000000
