Node_ID	Betweenness_Centrality	Rank
9431	168.960480	5719
768	167.790771	5720
3843	167.077545	5721
3392	166.610748	5722
3047	165.655869	5723
5649	165.570633	5724
4960	165.559860	5725
786	165.441650	5726
4326	164.703720	5727
4252	164.573685	5728
7198	164.169815	5729
5504	163.978500	5730
6739	163.256363	5731
4671	163.210587	5732
7685	163.109192	5733
2300	162.173553	5734
8426	161.987305	5735
5094	161.941711	5736
8092	161.585556	5737
9023	161.478836	5738
1809	160.910370	5739
6537	160.791046	5740
4316	160.357239	5741
8964	160.167953	5742
6031	158.935043	5743
8505	158.735291	5744
3763	158.279114	5745
5429	158.078033	5746
5815	157.887787	5747
11192	157.779282	5748
4979	157.615723	5749
8975	157.387604	5750
11188	157.110291	5751
11447	157.045898	5752
7018	156.991867	5753
8031	156.609924	5754
7082	156.534836	5755
833	156.430405	5756
9564	155.925140	5757
6966	155.769363	5758
4451	155.625412	5759
6696	155.592987	5760
7703	155.390793	5761
5196	154.690338	5762
7215	154.658981	5763
4493	154.510269	5764
6628	154.367813	5765
4241	152.934616	5766
2438	152.877701	5767
6407	152.550766	5768
139	152.113281	5769
7860	152.041473	5770
10261	151.955795	5771
11040	151.701859	5772
7815	151.701508	5773
6942	151.336533	5774
4692	151.321228	5775
2041	151.260208	5776
9209	151.234222	5777
9439	150.970840	5778
4115	150.888885	5779
3602	150.883438	5780
525	150.308228	5781
2237	150.247879	5782
10043	149.983170	5783
4274	149.314606	5784
8886	149.142960	5785
7613	148.199402	5786
6891	148.114014	5787
4414	147.627106	5788
2903	147.335449	5789
4776	147.032654	5790
5024	146.982788	5791
2910	146.790756	5792
2312	146.692093	5793
8381	146.580460	5794
6727	146.421417	5795
3084	146.318451	5796
7173	145.979874	5797
8774	145.799606	5798
5268	145.686340	5799
5554	145.445114	5800
4224	144.656937	5801
4638	144.234558	5802
7225	144.083527	5803
5749	143.425262	5804
5662	143.313370	5805
2211	143.227310	5806
3276	142.717148	5807
6365	142.317703	5808
6443	142.123779	5809
12	141.615860	5810
763	141.445267	5811
1426	141.326324	5812
7654	141.023010	5813
6675	139.695816	5814
4014	139.667404	5815
4554	138.108521	5816
3138	138.006302	5817
6440	137.975815	5818
6424	137.975815	5819
6422	137.975815	5820
5038	137.758102	5821
7645	137.248138	5822
8544	137.011520	5823
7523	136.908325	5824
2721	136.661697	5825
2167	136.648071	5826
11228	136.574387	5827
11224	136.574387	5828
8623	135.869843	5829
4073	135.703339	5830
8797	135.430771	5831
2769	135.178467	5832
2417	135.122986	5833
2582	135.005936	5834
842	134.993423	5835
9614	134.314148	5836
1643	134.161606	5837
4742	134.065643	5838
3265	133.691772	5839
6785	133.567780	5840
11630	133.511368	5841
6013	132.762955	5842
1979	132.541443	5843
713	131.945847	5844
10413	131.626999	5845
6487	131.546173	5846
8652	131.134949	5847
5524	131.127075	5848
8438	131.034088	5849
8176	130.742432	5850
7875	130.440750	5851
8476	130.077347	5852
872	130.035492	5853
3217	129.895126	5854
4452	129.846207	5855
5143	129.763885	5856
5383	129.717697	5857
10973	129.360870	5858
8161	129.280472	5859
5659	129.228958	5860
4214	129.058121	5861
777	128.546860	5862
3216	128.532944	5863
11388	127.143051	5864
5093	126.893242	5865
5575	126.819580	5866
646	126.578697	5867
7028	126.239761	5868
6770	126.106522	5869
10001	125.908478	5870
6408	125.800018	5871
10040	125.787125	5872
1741	125.729530	5873
10042	125.307838	5874
298	124.951141	5875
7961	124.725899	5876
8320	124.562302	5877
12040	124.555054	5878
6254	124.287025	5879
823	124.238205	5880
2772	124.016579	5881
4628	123.631363	5882
9771	123.449524	5883
8520	122.933167	5884
4101	122.593636	5885
8338	122.443558	5886
3717	122.015198	5887
6618	121.437759	5888
9220	121.022217	5889
5266	120.768326	5890
6729	120.731857	5891
3774	120.660767	5892
8525	120.648224	5893
6449	120.561607	5894
661	120.191895	5895
7857	120.169159	5896
3752	119.941803	5897
8881	118.987259	5898
8409	118.793144	5899
2429	118.771980	5900
7100	118.307938	5901
7014	118.218155	5902
9882	117.697708	5903
8380	116.872192	5904
10169	116.641754	5905
9151	116.422920	5906
3348	115.907173	5907
4679	115.260292	5908
11773	114.962013	5909
1179	114.706505	5910
7527	114.252327	5911
6106	114.116478	5912
3944	113.730629	5913
3941	113.730629	5914
3937	113.730629	5915
3988	113.604126	5916
1991	113.298386	5917
8719	112.741425	5918
7885	112.608650	5919
7587	112.580566	5920
1934	112.125626	5921
7845	111.973633	5922
2399	111.678864	5923
4674	111.553436	5924
280	111.382309	5925
2368	110.968597	5926
1959	110.902603	5927
699	110.824036	5928
3679	110.612495	5929
8837	110.545357	5930
6495	110.276741	5931
3365	110.246956	5932
4812	110.172905	5933
8535	110.127808	5934
7040	110.126144	5935
6510	109.413284	5936
5031	109.293999	5937
4818	109.289291	5938
720	109.268913	5939
8633	108.613174	5940
6041	108.596405	5941
7268	108.527023	5942
765	108.225662	5943
2525	107.586830	5944
1533	107.551292	5945
5794	107.262436	5946
7017	106.682419	5947
4156	106.571129	5948
6970	106.241417	5949
6546	106.023132	5950
4315	105.987991	5951
470	105.279671	5952
5892	105.208008	5953
5891	105.208008	5954
2681	105.105339	5955
1496	104.618179	5956
3493	104.505417	5957
8885	104.039642	5958
3938	104.018288	5959
8718	103.769585	5960
4317	103.588028	5961
782	102.745079	5962
614	102.673828	5963
5471	102.259102	5964
1300	102.087379	5965
11091	101.980797	5966
626	101.460617	5967
5745	100.724617	5968
2214	100.526131	5969
8540	100.302307	5970
3008	100.215111	5971
3005	100.215111	5972
4135	100.162292	5973
11242	100.128220	5974
6333	100.115517	5975
6180	100.082863	5976
3680	99.925842	5977
9780	99.676224	5978
7362	99.661377	5979
7341	99.661377	5980
435	99.546486	5981
8728	99.500572	5982
11601	99.427269	5983
9905	98.083733	5984
8516	98.050278	5985
4128	97.721855	5986
4876	97.471008	5987
8377	96.853958	5988
8235	96.597618	5989
8992	96.153091	5990
6567	96.077408	5991
5279	95.854797	5992
251	95.784668	5993
1472	95.700974	5994
1804	95.642174	5995
2928	95.115616	5996
562	95.096649	5997
385	95.074127	5998
1605	95.019585	5999
4555	94.914108	6000
9752	94.870796	6001
10164	94.846939	6002
8300	94.050339	6003
3446	94.042114	6004
3657	93.939278	6005
12492	93.800201	6006
3014	93.555794	6007
7112	93.424767	6008
5499	93.376678	6009
3741	92.577332	6010
3293	92.564995	6011
3942	92.489998	6012
10117	92.357483	6013
6396	91.891701	6014
1639	91.747589	6015
4390	91.746582	6016
1316	91.151917	6017
8233	90.940277	6018
6393	90.860550	6019
2334	90.785187	6020
6716	90.765205	6021
10681	90.449669	6022
10674	90.449669	6023
4693	90.377518	6024
6329	90.273239	6025
3729	89.742439	6026
5675	89.349518	6027
1437	89.313896	6028
7160	89.090279	6029
8376	88.956375	6030
6048	88.875702	6031
1061	88.700111	6032
4283	88.672668	6033
6827	88.606422	6034
3441	88.602661	6035
10334	88.434059	6036
7347	88.390266	6037
7001	88.019203	6038
6998	88.019203	6039
6994	88.019203	6040
7471	87.957024	6041
2268	87.621918	6042
3494	87.446892	6043
8656	87.222755	6044
6823	86.989861	6045
1048	86.904572	6046
6565	86.786133	6047
3117	86.124504	6048
11218	86.111946	6049
5250	85.524834	6050
4681	85.380508	6051
6027	85.272095	6052
6351	85.199448	6053
1634	85.113052	6054
6888	85.053452	6055
3289	84.824135	6056
3483	84.628975	6057
4663	84.600983	6058
459	84.395653	6059
6948	84.086823	6060
9560	83.804657	6061
9716	83.794624	6062
4421	83.093353	6063
8359	83.014000	6064
1518	82.962166	6065
6035	82.086578	6066
6843	81.753067	6067
9799	81.719719	6068
4864	81.658569	6069
4600	81.527466	6070
5263	81.526031	6071
8378	81.500000	6072
1367	81.388031	6073
12015	81.317368	6074
6958	80.757111	6075
1749	80.546822	6076
8736	80.408058	6077
360	80.360649	6078
977	80.134430	6079
4012	80.127327	6080
7403	80.066475	6081
1779	80.001083	6082
3572	79.788422	6083
3731	79.704979	6084
3730	79.704979	6085
8073	79.694290	6086
6653	79.594666	6087
10374	79.084747	6088
4691	78.925522	6089
2205	78.683533	6090
7297	78.454788	6091
1117	78.272255	6092
3021	78.046165	6093
2604	77.527641	6094
11669	77.517776	6095
7300	77.476746	6096
11431	77.356033	6097
5345	77.108459	6098
7629	77.053749	6099
5977	77.005745	6100
5194	76.991745	6101
3654	76.806740	6102
3486	76.796730	6103
3485	76.796730	6104
8374	76.767166	6105
11633	76.716583	6106
7897	76.681892	6107
9214	76.356895	6108
4207	76.330986	6109
1295	76.041107	6110
8662	75.867493	6111
7449	75.739220	6112
5440	75.553757	6113
1676	75.190849	6114
7627	75.130051	6115
6867	75.109421	6116
6044	74.969147	6117
4259	74.657600	6118
7843	74.626907	6119
10021	74.310173	6120
9361	74.300339	6121
9146	74.094780	6122
1232	73.809555	6123
9356	73.660553	6124
2251	73.378891	6125
4077	73.281052	6126
3632	73.221863	6127
586	73.192551	6128
3166	73.101685	6129
318	73.015549	6130
8591	72.968674	6131
4839	72.857925	6132
10924	72.841255	6133
6957	72.686478	6134
1483	72.673355	6135
3882	72.609421	6136
11092	72.551491	6137
1407	72.131622	6138
6352	71.722313	6139
6896	71.482002	6140
6368	71.360054	6141
6145	71.342667	6142
1830	71.292313	6143
12188	70.489990	6144
12174	70.489990	6145
1544	70.463921	6146
4868	70.064880	6147
2596	70.030052	6148
11304	70.025505	6149
4222	69.926460	6150
5050	69.727135	6151
9056	69.603127	6152
4568	69.575897	6153
7524	69.543205	6154
1725	68.852585	6155
12396	68.825554	6156
7180	68.727966	6157
9877	68.723480	6158
10348	68.646835	6159
7719	68.503838	6160
7324	68.296265	6161
9155	68.076988	6162
800	67.242447	6163
7440	66.866501	6164
2116	66.746109	6165
9118	66.650223	6166
7718	66.429680	6167
9638	66.388382	6168
2486	66.045410	6169
6959	65.976921	6170
1264	65.613823	6171
9019	65.578293	6172
1900	65.460007	6173
4551	65.356956	6174
4548	65.356956	6175
1811	65.305527	6176
7075	64.867775	6177
2284	64.552338	6178
338	64.516464	6179
9979	64.356682	6180
8405	63.825291	6181
5786	63.678219	6182
6112	63.658051	6183
3735	63.637238	6184
6795	63.544006	6185
6181	63.228691	6186
3135	63.180325	6187
2015	62.873219	6188
1701	62.753086	6189
4306	62.394154	6190
5492	62.299194	6191
3787	62.030876	6192
2660	61.810207	6193
4778	61.569489	6194
9438	61.532970	6195
1692	61.458542	6196
6383	61.234280	6197
1652	61.040295	6198
4569	61.028572	6199
5992	61.002193	6200
7170	60.862270	6201
12398	60.580498	6202
7404	60.525799	6203
3964	60.406807	6204
11021	60.236771	6205
5148	60.041924	6206
8362	59.959602	6207
5806	59.952435	6208
5609	59.607536	6209
5491	59.489902	6210
5406	59.355255	6211
1705	58.700439	6212
2512	58.689266	6213
2104	58.656048	6214
2098	58.656048	6215
9880	58.613697	6216
6806	58.435326	6217
2608	58.392063	6218
8577	58.302361	6219
12155	58.253468	6220
4246	58.062084	6221
6415	57.773743	6222
4244	57.725929	6223
4949	57.661690	6224
2935	57.460976	6225
4528	57.417225	6226
5654	56.986465	6227
5652	56.986465	6228
7730	56.967754	6229
6570	56.607071	6230
4804	56.531590	6231
9836	56.393570	6232
9603	56.058201	6233
9601	56.058201	6234
9600	56.058201	6235
9596	56.058201	6236
9595	56.058201	6237
5030	55.743004	6238
6894	55.741592	6239
7484	55.594345	6240
5479	55.403950	6241
10137	55.260784	6242
739	55.058735	6243
7725	54.959732	6244
8761	54.638744	6245
8493	54.469116	6246
8650	54.296322	6247
8044	54.230598	6248
11286	54.157990	6249
6564	54.000492	6250
7497	53.835781	6251
7327	53.816277	6252
3355	53.400738	6253
7240	53.204132	6254
7370	53.124615	6255
7355	53.067547	6256
7323	53.067547	6257
6610	52.977558	6258
6361	52.915569	6259
4450	52.756382	6260
7687	52.598320	6261
10307	52.528999	6262
6216	52.446495	6263
6213	52.446495	6264
7859	51.585915	6265
9562	51.492355	6266
9222	51.144127	6267
9692	51.079304	6268
5775	50.958538	6269
449	50.619595	6270
4637	50.391220	6271
2088	50.306381	6272
7450	50.026852	6273
6486	50.025696	6274
7104	49.823563	6275
2131	49.819267	6276
324	49.546726	6277
9778	49.517174	6278
3570	49.362499	6279
2141	48.882622	6280
5674	48.831535	6281
3583	48.728230	6282
7101	48.657635	6283
3180	48.517471	6284
3790	48.446468	6285
6842	48.266956	6286
5423	48.093712	6287
5421	48.093712	6288
5444	47.955864	6289
220	47.936256	6290
7617	47.781425	6291
8721	47.711376	6292
2498	47.694351	6293
8080	47.669621	6294
3222	47.563793	6295
6307	47.171242	6296
2904	47.155338	6297
11101	47.075798	6298
7992	47.066643	6299
6433	46.845783	6300
7351	46.593819	6301
7350	46.593819	6302
7349	46.593819	6303
7325	46.593819	6304
7322	46.593819	6305
5825	46.541306	6306
7803	46.155514	6307
9784	46.129967	6308
5314	46.125366	6309
6952	46.102242	6310
904	46.002998	6311
10926	45.800385	6312
627	45.605141	6313
10632	45.523457	6314
6819	45.511078	6315
6536	45.506615	6316
5450	44.973656	6317
11329	44.943626	6318
4877	44.579659	6319
3554	44.486172	6320
6871	44.446579	6321
7894	44.429466	6322
6898	44.242176	6323
1817	44.106213	6324
3559	44.104996	6325
9620	44.082088	6326
6358	44.045788	6327
10333	43.733234	6328
5530	43.648937	6329
4366	43.345173	6330
5865	43.211472	6331
1135	43.159653	6332
873	43.071487	6333
9948	42.967262	6334
8609	42.659363	6335
7916	42.590427	6336
1110	42.469612	6337
2529	42.383816	6338
8576	42.212460	6339
2733	42.165207	6340
941	41.841900	6341
7348	41.796452	6342
1485	41.775677	6343
2801	41.492905	6344
9693	41.196968	6345
2916	41.192444	6346
2601	41.055325	6347
2123	41.014545	6348
3516	40.919781	6349
565	40.796661	6350
10089	40.738869	6351
1796	40.725971	6352
10246	40.654957	6353
3530	40.536251	6354
5826	40.291695	6355
5166	40.240002	6356
7927	40.161205	6357
4593	40.008018	6358
5409	39.829300	6359
7460	39.753128	6360
1603	39.747543	6361
3049	39.689590	6362
4401	39.428020	6363
2240	39.257607	6364
10082	39.008358	6365
1438	38.768970	6366
11374	38.749737	6367
7397	38.701363	6368
2288	38.650105	6369
7499	38.592220	6370
289	38.554878	6371
6919	38.481731	6372
6676	38.463573	6373
4490	38.238811	6374
1512	38.167068	6375
8518	38.150063	6376
861	38.050648	6377
6146	38.012085	6378
672	37.993999	6379
8483	37.977596	6380
3088	37.772999	6381
2977	37.750595	6382
9587	37.700230	6383
310	37.643288	6384
10257	37.614777	6385
9145	37.578209	6386
1375	37.258682	6387
4782	37.237675	6388
6854	37.155201	6389
5384	37.099461	6390
8697	37.091099	6391
5302	37.020355	6392
1403	36.940784	6393
1447	36.672722	6394
10018	36.654041	6395
1815	36.604164	6396
8437	36.558853	6397
4665	36.422401	6398
7356	36.404747	6399
5858	36.376877	6400
11913	36.326370	6401
9272	35.950615	6402
3544	35.852547	6403
5135	35.405472	6404
5951	35.241676	6405
6098	35.108238	6406
737	34.865868	6407
8604	34.806358	6408
2155	34.701065	6409
7990	34.501751	6410
1024	34.385952	6411
5022	34.365437	6412
4760	34.336239	6413
4023	34.295860	6414
4345	34.214516	6415
4409	34.198307	6416
4209	34.071857	6417
2129	34.008766	6418
7294	33.970589	6419
1203	33.870075	6420
5579	33.677971	6421
2589	33.672195	6422
2974	33.414719	6423
1115	33.407009	6424
12458	33.117126	6425
12456	33.117126	6426
5344	32.870010	6427
7437	32.815620	6428
12333	32.815414	6429
2164	32.809925	6430
3713	32.738014	6431
2607	32.674728	6432
3782	32.562935	6433
8392	32.510441	6434
26	32.502522	6435
11394	32.465866	6436
11393	32.465866	6437
11389	32.465866	6438
11387	32.465866	6439
11386	32.465866	6440
10471	32.465866	6441
7133	32.465866	6442
6699	32.465866	6443
5464	32.465866	6444
5401	32.465866	6445
4607	32.465866	6446
963	32.465866	6447
4892	32.436039	6448
7950	32.387508	6449
10955	32.367004	6450
5686	32.188725	6451
5685	32.188725	6452
5209	32.118000	6453
7512	32.096630	6454
7217	31.950138	6455
7856	31.872295	6456
6869	31.741100	6457
11280	31.722633	6458
4019	31.629484	6459
8011	31.611923	6460
4783	31.474228	6461
9484	31.455996	6462
9308	31.452803	6463
7832	31.156651	6464
2333	30.782965	6465
2332	30.782965	6466
10229	30.699778	6467
915	30.639624	6468
5313	30.532091	6469
4032	30.497648	6470
6138	30.417065	6471
436	30.401810	6472
1655	30.399601	6473
3427	30.262611	6474
4494	30.238379	6475
3105	29.998659	6476
7678	29.810183	6477
7165	29.783749	6478
2775	29.772980	6479
8580	29.751602	6480
9170	29.681267	6481
3635	29.631250	6482
6171	29.128506	6483
4408	29.058420	6484
9331	29.008942	6485
4476	29.001175	6486
2643	28.983198	6487
8116	28.973429	6488
4660	28.932957	6489
8642	28.655378	6490
50	28.593979	6491
3759	28.372072	6492
7179	28.343042	6493
7176	28.343042	6494
12176	28.317875	6495
12173	28.317875	6496
4324	28.317875	6497
3577	28.246138	6498
6400	28.215439	6499
6042	28.069870	6500
923	28.041943	6501
1651	28.033970	6502
4373	27.998219	6503
924	27.920155	6504
917	27.920155	6505
255	27.738432	6506
3511	27.300892	6507
10242	27.212595	6508
6012	27.204885	6509
6865	27.036098	6510
11657	26.942020	6511
2389	26.942020	6512
10467	26.806089	6513
11495	26.730244	6514
7773	26.708151	6515
5466	26.679703	6516
5881	26.577236	6517
6030	26.554836	6518
3880	26.542814	6519
6962	26.413557	6520
6961	26.413557	6521
6960	26.413557	6522
6110	26.343758	6523
4543	26.311096	6524
7839	26.236120	6525
10400	26.209064	6526
6541	26.205830	6527
4522	26.183445	6528
11698	26.081530	6529
11697	26.081530	6530
11696	26.081530	6531
11694	26.081530	6532
2126	25.997231	6533
10030	25.963070	6534
5982	25.902187	6535
4446	25.776876	6536
7071	25.694704	6537
11270	25.628618	6538
662	25.576866	6539
8396	25.566280	6540
8394	25.566280	6541
1108	25.472803	6542
380	25.398491	6543
378	25.398491	6544
8882	25.361452	6545
10226	25.342575	6546
2364	25.265446	6547
10456	25.255951	6548
9755	25.084663	6549
5365	24.970022	6550
10933	24.825161	6551
11022	24.771484	6552
1188	24.757832	6553
1184	24.757832	6554
7099	24.666782	6555
9892	24.624201	6556
6798	24.496286	6557
8215	24.476133	6558
1161	24.330679	6559
6902	24.236465	6560
8926	24.232710	6561
6744	24.201088	6562
7849	24.019449	6563
3861	23.845974	6564
3473	23.713898	6565
7784	23.578022	6566
5165	23.545406	6567
8432	23.535807	6568
5748	23.505533	6569
2537	23.313246	6570
7863	23.185123	6571
1833	23.164244	6572
7819	23.139299	6573
6466	23.086790	6574
2881	22.581230	6575
1481	22.532282	6576
4613	22.511806	6577
7314	22.483664	6578
1757	22.358969	6579
6004	22.352634	6580
5756	22.345100	6581
7461	22.266453	6582
5501	22.255095	6583
3786	22.058672	6584
6002	21.964581	6585
5693	21.822517	6586
9805	21.719372	6587
3551	21.573393	6588
6685	21.544155	6589
3722	21.405737	6590
2418	21.344135	6591
4155	21.295681	6592
3009	21.063629	6593
9473	20.844564	6594
6264	20.793612	6595
5086	20.657904	6596
8193	20.634104	6597
7281	20.617649	6598
7178	20.495378	6599
4649	20.233471	6600
428	20.188688	6601
4397	20.044582	6602
3800	19.857180	6603
363	19.780291	6604
3389	19.748072	6605
8811	19.723938	6606
3383	19.613119	6607
5746	19.576900	6608
1688	19.507599	6609
8877	19.506546	6610
3373	19.482939	6611
6797	19.436989	6612
4293	19.417257	6613
8528	19.408159	6614
5181	19.343311	6615
3327	19.307549	6616
2064	19.136717	6617
4273	19.107588	6618
8123	19.106903	6619
4708	19.022240	6620
3994	18.918625	6621
7251	18.838058	6622
7694	18.817541	6623
11464	18.676746	6624
5085	18.667980	6625
665	18.555262	6626
4143	18.541662	6627
1504	18.414169	6628
3690	18.358288	6629
6046	18.285036	6630
3436	18.262983	6631
7799	18.078890	6632
10	18.055515	6633
6418	17.999527	6634
4447	17.892664	6635
3633	17.855429	6636
6388	17.853148	6637
5557	17.839497	6638
6730	17.792170	6639
6724	17.792170	6640
2383	17.498924	6641
3440	17.412621	6642
988	17.376329	6643
11143	17.206213	6644
4416	17.122894	6645
2597	17.049744	6646
8179	16.897148	6647
9508	16.874512	6648
6067	16.852901	6649
9524	16.819979	6650
411	16.684055	6651
7633	16.623466	6652
4849	16.538149	6653
3653	16.532845	6654
6173	16.466385	6655
6629	16.393745	6656
1593	16.379187	6657
5864	16.354141	6658
173	16.296280	6659
3361	16.275175	6660
2039	16.159212	6661
6493	16.060598	6662
7929	16.042521	6663
11031	16.035645	6664
6279	16.035645	6665
2694	16.034460	6666
6147	15.995293	6667
1308	15.986563	6668
6356	15.974944	6669
9180	15.828686	6670
9447	15.483470	6671
6745	15.364567	6672
8115	15.299448	6673
6901	15.154229	6674
8113	15.152685	6675
9823	15.152121	6676
6971	14.984488	6677
10101	14.964036	6678
3972	14.946341	6679
5281	14.696890	6680
11369	14.662109	6681
6890	14.632278	6682
6889	14.632278	6683
5716	14.583337	6684
2199	14.536974	6685
2423	14.521384	6686
4160	14.485664	6687
9869	14.470583	6688
8342	14.394307	6689
9370	14.309813	6690
7945	14.241766	6691
2741	14.071844	6692
12129	14.012143	6693
1951	13.968241	6694
2306	13.955520	6695
984	13.862932	6696
11765	13.824261	6697
4574	13.756772	6698
4089	13.699335	6699
6491	13.680722	6700
7836	13.620920	6701
7834	13.620920	6702
8459	13.604092	6703
3508	13.412147	6704
784	13.385620	6705
736	13.264546	6706
3451	13.058134	6707
2244	13.018739	6708
6916	12.909206	6709
7641	12.851226	6710
6063	12.807979	6711
8737	12.789422	6712
5177	12.757934	6713
9731	12.691342	6714
5571	12.591000	6715
7571	12.588817	6716
7118	12.541138	6717
6088	12.498171	6718
6866	12.440897	6719
6863	12.440897	6720
6441	12.256561	6721
5526	12.243725	6722
2323	12.196662	6723
7574	12.144504	6724
2511	12.111334	6725
2416	12.019474	6726
8386	11.828476	6727
8860	11.802952	6728
5332	11.794849	6729
3307	11.656292	6730
7963	11.415347	6731
5755	11.300543	6732
9281	11.280752	6733
2487	11.234591	6734
1326	11.161425	6735
9970	11.092149	6736
7249	11.080861	6737
8537	11.020990	6738
6196	11.001301	6739
4573	10.956306	6740
11771	10.925439	6741
10668	10.803013	6742
4464	10.784603	6743
1006	10.717937	6744
7262	10.654161	6745
5595	10.628266	6746
6028	10.617451	6747
1541	10.521612	6748
2830	10.492500	6749
734	10.458758	6750
8682	10.433737	6751
8567	10.307965	6752
7789	10.304708	6753
632	10.254496	6754
3921	10.196572	6755
214	10.161029	6756
9910	10.105680	6757
9909	10.105680	6758
3587	10.090268	6759
352	10.060394	6760
1267	9.922619	6761
8777	9.816535	6762
9038	9.672989	6763
6511	9.545501	6764
6557	9.512313	6765
217	9.497630	6766
388	9.475231	6767
7865	9.391662	6768
5761	9.289112	6769
12548	9.284966	6770
2902	9.209132	6771
2901	9.209132	6772
3278	9.196221	6773
1323	9.055893	6774
5107	8.969681	6775
5543	8.835234	6776
8383	8.803249	6777
6203	8.695244	6778
10435	8.555467	6779
7904	8.491585	6780
9873	8.465841	6781
9872	8.465841	6782
3194	8.364021	6783
7751	8.352018	6784
2294	8.270217	6785
5616	8.224838	6786
3596	8.203189	6787
9953	8.133718	6788
9273	8.117091	6789
136	7.988246	6790
2882	7.973897	6791
1914	7.963249	6792
2142	7.930787	6793
9124	7.897816	6794
3917	7.853929	6795
4000	7.712245	6796
5549	7.677891	6797
1035	7.649151	6798
6853	7.648003	6799
3908	7.632064	6800
7677	7.626648	6801
8154	7.550584	6802
1637	7.538872	6803
8844	7.514759	6804
8065	7.429615	6805
1145	7.356730	6806
8035	7.349687	6807
8033	7.349687	6808
8032	7.349687	6809
6058	7.299242	6810
2590	7.230733	6811
6099	7.161604	6812
1803	7.067453	6813
9177	6.938322	6814
7199	6.882642	6815
78	6.722299	6816
2497	6.631509	6817
6347	6.579696	6818
7947	6.552577	6819
5336	6.525557	6820
9690	6.482108	6821
6805	6.397923	6822
5459	6.385561	6823
4834	6.363119	6824
7229	6.353653	6825
4402	6.340860	6826
5987	6.269719	6827
4707	6.254265	6828
11223	6.243773	6829
6168	6.204306	6830
10392	6.120432	6831
9052	6.072093	6832
4150	6.038507	6833
481	6.036922	6834
7556	6.003826	6835
3279	6.001998	6836
6835	5.851337	6837
7616	5.832138	6838
7615	5.832138	6839
11641	5.819971	6840
878	5.747119	6841
5155	5.666898	6842
5537	5.665950	6843
4861	5.598281	6844
3997	5.582694	6845
8010	5.545681	6846
21	5.516267	6847
4792	5.409462	6848
7864	5.391629	6849
3087	5.372869	6850
7318	5.359848	6851
2621	5.347187	6852
3197	5.274764	6853
9254	5.246250	6854
9247	5.246250	6855
2121	5.222583	6856
5529	5.217577	6857
5416	5.202733	6858
9496	5.172192	6859
5725	5.140796	6860
3137	5.135933	6861
7554	5.066736	6862
10368	5.053733	6863
6715	5.039707	6864
1734	5.036400	6865
8273	5.022031	6866
4843	5.007803	6867
5835	4.983334	6868
8928	4.977789	6869
4434	4.946464	6870
6178	4.804328	6871
6176	4.804328	6872
3986	4.800319	6873
2143	4.775223	6874
80	4.746511	6875
2234	4.721078	6876
5415	4.559435	6877
5613	4.538359	6878
4696	4.490458	6879
5664	4.480105	6880
3329	4.451419	6881
5985	4.290683	6882
9867	4.252568	6883
7535	4.250506	6884
1606	4.208034	6885
1482	4.204299	6886
6166	4.185832	6887
1458	4.180079	6888
2540	4.178438	6889
2133	4.175874	6890
7639	4.138674	6891
8574	4.089417	6892
8851	4.077990	6893
5525	4.067382	6894
748	4.029165	6895
7756	4.005137	6896
5253	3.998680	6897
5186	3.991195	6898
7074	3.990191	6899
5242	3.975277	6900
730	3.945953	6901
9487	3.919114	6902
3058	3.892261	6903
4147	3.886214	6904
3018	3.863525	6905
3565	3.822268	6906
3563	3.822268	6907
187	3.790024	6908
5666	3.675138	6909
4219	3.656759	6910
5723	3.643624	6911
6043	3.609192	6912
11767	3.607632	6913
11674	3.596615	6914
3042	3.555880	6915
8878	3.442348	6916
11914	3.435724	6917
8331	3.426597	6918
2962	3.388712	6919
1978	3.373446	6920
8478	3.296172	6921
2594	3.278677	6922
7899	3.265078	6923
8413	3.147750	6924
2342	3.147750	6925
2367	3.078655	6926
9105	3.068686	6927
347	3.062954	6928
3603	3.001472	6929
3696	2.994361	6930
7254	2.993182	6931
7253	2.993182	6932
3320	2.982222	6933
9435	2.951944	6934
8508	2.927739	6935
8507	2.927739	6936
5541	2.876276	6937
4550	2.865441	6938
6547	2.863750	6939
3199	2.861181	6940
5321	2.859173	6941
1916	2.811610	6942
8402	2.773018	6943
7423	2.726521	6944
2113	2.670818	6945
4661	2.648673	6946
4529	2.647720	6947
4527	2.647720	6948
3282	2.613379	6949
1209	2.589136	6950
3272	2.553207	6951
1640	2.513523	6952
1632	2.513523	6953
3592	2.437512	6954
4791	2.433585	6955
5318	2.374619	6956
3259	2.368375	6957
1728	2.336575	6958
9795	2.328219	6959
7575	2.320622	6960
7528	2.298357	6961
11088	2.293136	6962
8007	2.244747	6963
6645	2.189739	6964
5720	2.172318	6965
3857	2.164415	6966
7604	2.113175	6967
6075	2.008005	6968
7933	1.962605	6969
6167	1.960182	6970
6078	1.929807	6971
11084	1.928320	6972
6245	1.897175	6973
9104	1.882844	6974
1329	1.791424	6975
1524	1.786024	6976
957	1.751806	6977
7602	1.738757	6978
7600	1.738757	6979
2174	1.725433	6980
2168	1.725433	6981
6202	1.705413	6982
3359	1.681717	6983
7288	1.678800	6984
6184	1.640638	6985
10011	1.618183	6986
8125	1.608831	6987
11427	1.559244	6988
10923	1.550823	6989
5425	1.531811	6990
4190	1.506759	6991
6474	1.500429	6992
1886	1.491081	6993
1882	1.491081	6994
1881	1.491081	6995
8347	1.488686	6996
