Node,Authority
7422,0.0035674128
8156,0.0000000000
109,0.0181284252
406,0.0252797416
716,0.0077876663
1374,0.0150341730
1845,0.0190815135
2109,0.0087905866
4453,0.0088021732
4622,0.0018244922
6743,0.0047383543
6947,0.0066417440
6949,0.0047469135
8350,0.0028573518
86,0.0159300378
282,0.0222938178
2067,0.0147362594
3336,0.0046910239
4258,0.0171755828
5134,0.0062484454
6861,0.0014214467
7481,0.0024794403
8135,0.0000000000
9427,0.0000000000
1967,0.0076456357
3195,0.0102990316
6120,0.0044792417
6827,0.0069577676
8328,0.0025885524
8671,0.0017756412
88,0.0064616373
2237,0.0172257338
3276,0.0108717688
3312,0.0289581798
6276,0.0052859841
7090,0.0051965543
7368,0.0083381322
7968,0.0027046341
89,0.0144813470
330,0.0081575851
360,0.0084093849
603,0.0104810454
2447,0.0094376219
3530,0.0070811616
7434,0.0118228018
7566,0.0071839447
7787,0.0045795113
8343,0.0052644756
8547,0.0026634679
9346,0.0000000000
1243,0.0115596417
2144,0.0129944159
2523,0.0132617456
3076,0.0181514399
3424,0.0216004945
4871,0.0031146723
5294,0.0054507513
5890,0.0072762927
6741,0.0040590344
7347,0.0054717363
8356,0.0000000000
91,0.0108408026
2437,0.0099406853
2635,0.0085404543
2671,0.0202851988
5061,0.0115255840
6688,0.0030044113
8058,0.0024894827
8415,0.0035765876
92,0.0075380301
3008,0.0136470923
3062,0.0110935897
3417,0.0155484446
5672,0.0138741492
7881,0.0016964509
93,0.0116612956
623,0.0071325778
1127,0.0113706894
1470,0.0074693610
1617,0.0116975242
4728,0.0033591735
7282,0.0039630272
8728,0.0000000000
8897,0.0005479311
9645,0.0000000000
94,0.0129026651
128,0.0173083633
1489,0.0070897624
5223,0.0048572975
6229,0.0000000000
8510,0.0064311045
9215,0.0000000000
9273,0.0000000000
95,0.0105937810
445,0.0085866919
1922,0.0078091154
5946,0.0037447084
6755,0.0064026444
7000,0.0000000000
8931,0.0000000000
96,0.0016840280
1178,0.0116107237
2456,0.0052718274
2832,0.0046969317
4333,0.0072920480
97,0.0224999803
671,0.0240423955
977,0.0083352638
1549,0.0074132399
1807,0.0129890370
2057,0.0080813240
2119,0.0068511891
2426,0.0148338676
3666,0.0129938936
3947,0.0019159991
5969,0.0099000184
6524,0.0000000000
7144,0.0039087625
7171,0.0040174502
7333,0.0000000000
7795,0.0075279927
8529,0.0000000000
9426,0.0000000000
98,0.0067528937
1128,0.0063980504
2464,0.0082530799
7287,0.0017753427
8616,0.0029652128
798,0.0194293191
1005,0.0139826392
1100,0.0178605902
6251,0.0038255970
7605,0.0049950490
8177,0.0046842535
8266,0.0036282203
9785,0.0000000000
100,0.0078929477
197,0.0069106244
2042,0.0010587213
2915,0.0058095664
3640,0.0107803952
4170,0.0055550448
6914,0.0094168148
7673,0.0016177775
101,0.0114424549
905,0.0323079188
2471,0.0086538563
2882,0.0252021562
3345,0.0108612356
4991,0.0056434277
7416,0.0032476377
9147,0.0000000000
9859,0.0000000000
102,0.0317128776
347,0.0181177949
845,0.0124946730
2877,0.0120938976
4109,0.0084355048
4718,0.0041675635
4773,0.0047735944
5122,0.0059135808
5488,0.0018993383
6167,0.0100585301
6697,0.0007387376
7109,0.0011995689
7405,0.0012875330
8017,0.0024065932
8457,0.0023343178
8477,0.0065228141
103,0.0125712192
1953,0.0088634369
4198,0.0137580336
4399,0.0069073948
4587,0.0140183350
5822,0.0266662403
7568,0.0000000000
8342,0.0067047442
8977,0.0031317391
104,0.0145129199
1517,0.0176661715
3325,0.0120087837
3398,0.0117266481
7936,0.0039382663
8090,0.0061164534
8658,0.0022674874
8901,0.0014285250
8987,0.0060561156
9044,0.0026845123
1331,0.0068766375
2963,0.0089575817
3548,0.0155428882
3571,0.0029017927
3660,0.0027378953
5185,0.0143010992
6042,0.0083100141
7025,0.0083860786
8196,0.0041850578
106,0.0221423059
697,0.0098790897
898,0.0065981329
2228,0.0077844173
3299,0.0115927495
3690,0.0120338128
4631,0.0057526332
7185,0.0090189854
8430,0.0059559849
8500,0.0014515859
8801,0.0000000000
9835,0.0000000000
107,0.0050242208
921,0.0173357496
3324,0.0069496431
4697,0.0140177760
6178,0.0066841215
108,0.0171806171
1292,0.0204787587
2215,0.0129508820
2339,0.0074586956
2544,0.0167233532
3283,0.0078734911
3310,0.0107511598
3939,0.0093110500
4877,0.0083678444
5307,0.0087575575
5516,0.0048286482
6296,0.0117327805
6644,0.0051987750
6842,0.0046956174
8161,0.0049759987
402,0.0067706621
1911,0.0108702515
2391,0.0086028593
2983,0.0171759291
3065,0.0129816713
3410,0.0132608777
4829,0.0086322414
5094,0.0073745103
5413,0.0108663097
7301,0.0016111400
8442,0.0000000000
9510,0.0000000000
9691,0.0000000000
110,0.0173404016
2500,0.0124983464
5636,0.0040852455
5668,0.0137438684
6449,0.0048232139
7322,0.0023505308
8191,0.0008953879
8637,0.0054043596
9095,0.0010050570
9806,0.0000000000
111,0.0156970692
245,0.0150316767
868,0.0068378349
3171,0.0113459540
8068,0.0077160895
8536,0.0028762007
8591,0.0036491011
8852,0.0006683997
9010,0.0000000000
9936,0.0000000000
112,0.0055749102
1633,0.0093781053
3515,0.0069995881
4277,0.0066693787
4573,0.0060348083
8377,0.0000000000
113,0.0102866352
1557,0.0232827315
1703,0.0146025603
2353,0.0093521990
2673,0.0142394651
6093,0.0057935861
7437,0.0012464470
114,0.0064154823
999,0.0049064872
3533,0.0164007953
3711,0.0108917963
5009,0.0133104092
5554,0.0048975123
7670,0.0005463111
115,0.0086838225
862,0.0088427134
1025,0.0134750242
4611,0.0028391280
5265,0.0116560602
6608,0.0023405632
9669,0.0000000000
116,0.0087894052
1605,0.0081983001
1757,0.0133224282
4765,0.0080932220
5629,0.0009540560
8940,0.0000000000
9089,0.0016330427
117,0.0097512783
942,0.0114732254
2636,0.0177215691
3085,0.0121705318
3333,0.0029153655
3828,0.0198439850
4045,0.0055363127
4418,0.0061702618
8236,0.0012130003
118,0.0081111083
428,0.0081850834
1134,0.0070138756
1603,0.0049589608
5029,0.0028631554
5288,0.0083134300
6053,0.0048765515
8257,0.0061675748
9502,0.0000000000
9731,0.0000000000
119,0.0181068541
994,0.0012712247
1469,0.0078823802
3215,0.0154236531
3277,0.0161480857
3757,0.0133337871
4895,0.0045962633
5309,0.0050294097
5624,0.0072683923
5713,0.0018902030
120,0.0077704157
1630,0.0088985300
2333,0.0158613048
3279,0.0188571284
4205,0.0098833925
6671,0.0020437573
7281,0.0000000000
121,0.0150224631
1083,0.0165522603
1662,0.0040962406
1674,0.0125718673
2816,0.0045577934
3444,0.0092163732
4512,0.0063440152
5145,0.0064534650
7696,0.0051611400
8286,0.0018236344
9629,0.0000000000
9773,0.0000000000
122,0.0113460089
235,0.0155773202
373,0.0147570672
375,0.0156119806
4037,0.0076087589
4063,0.0121190560
4652,0.0105895849
5106,0.0234846119
6486,0.0047994238
123,0.0088769940
517,0.0091798386
565,0.0111787219
2795,0.0297521172
5120,0.0023104476
8436,0.0000000000
124,0.0103264150
1277,0.0145056025
4624,0.0082085819
