Node,Authority
3599,0.0000000000
3654,0.0000279817
3671,0.0000000000
3800,0.0000000000
3918,0.0000000000
4029,0.0002609988
4068,0.0000000000
4079,0.0000000000
4136,0.0000000000
4296,0.0000000000
4381,0.0000000000
4406,0.0000000000
4415,0.0000000000
4420,0.0000000000
4649,0.0000000000
4680,0.0000000000
4710,0.0000000000
4734,0.0000000000
54,0.0323967681
86,0.0156770083
173,0.0012652822
191,0.0001020079
212,0.0003722296
246,0.0005100318
310,0.0000228061
319,0.0029584035
326,0.0011285457
359,0.0019938859
362,0.0004316852
368,0.0010753350
370,0.0000000000
424,0.0002113028
433,0.0012988358
455,0.0007536536
483,0.0064961364
514,0.0007513597
543,0.0014227700
661,0.0024822696
732,0.0013096819
748,0.0000127432
874,0.0010514230
1051,0.0001900556
1090,0.0000341075
1251,0.0041221347
1289,0.0002670138
1372,0.0000081713
1384,0.0002698007
1486,0.0005670399
1521,0.0000000000
1523,0.0000450911
1528,0.0000020377
1670,0.0009042920
1855,0.0000067522
1900,0.0000586286
1925,0.0000633817
1976,0.0001138599
2025,0.0001768804
2091,0.0000377900
2160,0.0000049112
2183,0.0000000000
2187,0.0000438766
2368,0.0000000000
2538,0.0001034437
2553,0.0000000000
2653,0.0000000000
2664,0.0000882319
2765,0.0000000000
2779,0.0004947298
2978,0.0000066843
3005,0.0000000000
3341,0.0000000000
3456,0.0000009271
3492,0.0001172771
3861,0.0000000876
4000,0.0000686907
4140,0.0000000000
4250,0.0000049702
4257,0.0000000000
4259,0.0000000000
4538,0.0000000000
4544,0.0000000000
4822,0.0000000000
16,0.0016062613
48,0.0038961092
52,0.0184244442
55,0.0087415914
108,0.0004664733
119,0.0087969701
154,0.0019299581
161,0.0031125269
209,0.0138626352
229,0.0005520841
361,0.0001237433
399,0.0025670425
473,0.0006371300
477,0.0028078777
500,0.0000000000
515,0.0006659421
567,0.0022934198
607,0.0029532023
628,0.0041646404
642,0.0013105041
655,0.0002125752
680,0.0010424647
734,0.0014863590
740,0.0000323066
753,0.0000111189
776,0.0000000000
798,0.0011114190
912,0.0001233838
985,0.0000242371
1211,0.0053631124
1240,0.0002575228
1334,0.0000562284
1355,0.0000158703
1371,0.0000609047
1381,0.0000798845
1432,0.0000012668
1503,0.0000686907
1621,0.0000378452
1684,0.0000122025
1770,0.0000802207
1979,0.0000000000
1989,0.0000000000
2018,0.0000000000
2195,0.0000000000
2206,0.0013347601
2250,0.0000980315
2317,0.0003947435
2320,0.0000002226
2324,0.0000687812
2335,0.0000943451
2412,0.0004523493
2420,0.0000000000
2501,0.0000046884
2532,0.0000000000
2536,0.0014884797
2641,0.0000517764
2800,0.0000000000
2837,0.0000000000
2849,0.0000000000
2894,0.0000000000
2948,0.0000465437
2970,0.0005305860
2981,0.0000000000
3022,0.0000571502
3032,0.0001947564
3051,0.0000000000
3084,0.0000142186
3127,0.0000000000
3371,0.0000000000
3571,0.0000000000
3637,0.0000213412
3652,0.0000000000
3781,0.0000000000
3975,0.0000000000
4013,0.0001691812
4161,0.0000000000
4194,0.0000314703
4624,0.0000000000
4747,0.0000000000
4841,0.0000000000
4858,0.0000000000
4968,0.0000000000
101,0.0051139116
145,0.0038421610
151,0.0028774059
267,0.0014791677
300,0.0025960285
307,0.0062236081
352,0.0000554545
366,0.0056972135
462,0.0102179520
542,0.0003919238
611,0.0004137972
613,0.0026444545
785,0.0000786455
823,0.0002865236
905,0.0008265918
1003,0.0010841404
1047,0.0009278353
1056,0.0006136529
1128,0.0000477060
1202,0.0000000000
1215,0.0001150019
1368,0.0021677567
1399,0.0004291801
1428,0.0000284693
1529,0.0000462294
1681,0.0009349605
1905,0.0000000000
1921,0.0000000000
2036,0.0000000000
2055,0.0000041717
2265,0.0002477457
2295,0.0000084362
2359,0.0000116065
2372,0.0009708042
2388,0.0000008945
2589,0.0004256541
2695,0.0001488669
3118,0.0000000000
3213,0.0007053460
3214,0.0000388549
3219,0.0000000000
3306,0.0000014638
3391,0.0000000000
3567,0.0000000000
3719,0.0000000000
3721,0.0000485161
3724,0.0000070177
3725,0.0000016095
3731,0.0000000000
4144,0.0000000000
4199,0.0000036254
4275,0.0000000000
4368,0.0000000000
4656,0.0000000000
4663,0.0000000000
30,0.0372218653
37,0.0084777184
38,0.0391297815
99,0.0064428910
136,0.0040024868
179,0.0000837897
203,0.0027034154
215,0.0022511159
268,0.0008493805
304,0.0014488627
341,0.0002019637
511,0.0019989666
525,0.0003081255
585,0.0000229122
663,0.0002016874
729,0.0040337134
743,0.0017546795
749,0.0044821070
848,0.0000640281
940,0.0012510064
1077,0.0000792194
1139,0.0003645635
1174,0.0048205184
1189,0.0009058288
1195,0.0008996805
1299,0.0002046391
1301,0.0000329880
1418,0.0045464368
1440,0.0000670674
1535,0.0009530866
1582,0.0002286007
1603,0.0000159988
1655,0.0000000000
1703,0.0006202805
1749,0.0001407546
1780,0.0000000000
1995,0.0005780657
2041,0.0000000000
2147,0.0000000000
2229,0.0000000000
2382,0.0000221678
2563,0.0018719360
2710,0.0000987737
2711,0.0040382129
3267,0.0000035225
3476,0.0000000000
3596,0.0000000000
3703,0.0000000000
3705,0.0000174258
3880,0.0003454491
4121,0.0000000000
4468,0.0000000000
4568,0.0000000000
4850,0.0000000000
4950,0.0000000000
4985,0.0000000000
25,0.0472659144
56,0.0213227275
148,0.0025414706
291,0.0048528953
337,0.0062263973
420,0.0002292876
429,0.0023204093
476,0.0000000000
569,0.0059736439
739,0.0001730151
883,0.0011179821
1145,0.0009126203
1343,0.0000000000
1378,0.0000000000
1623,0.0001899194
1817,0.0000565366
2376,0.0000126570
2395,0.0000011158
2862,0.0000000000
2926,0.0000071823
2931,0.0000062688
3013,0.0002911828
3113,0.0002360704
3850,0.0000206877
3875,0.0001276633
3957,0.0000000000
4402,0.0000000000
31,0.0091312943
74,0.0221445488
78,0.0049558775
82,0.0016535541
150,0.0053979315
153,0.0014626687
199,0.0076960697
306,0.0023766587
441,0.0013078763
498,0.0000998096
573,0.0013770038
696,0.0047652976
706,0.0020638498
782,0.0000579486
789,0.0000015010
826,0.0012077912
856,0.0007027990
863,0.0004933452
1100,0.0005174380
1172,0.0000734103
1275,0.0004506488
1390,0.0012921923
1393,0.0004286918
1537,0.0000071373
1725,0.0000262749
1938,0.0000763066
1940,0.0001766671
2024,0.0000205053
2031,0.0000364057
2131,0.0000005912
2151,0.0006985121
2198,0.0001228091
2331,0.0000000000
2715,0.0001063169
2718,0.0004079475
2821,0.0000000000
2875,0.0000000000
2876,0.0001985601
3078,0.0000000000
3175,0.0000271529
3197,0.0019561611
3344,0.0002566657
3443,0.0000033734
3656,0.0000000000
3658,0.0001584814
3693,0.0000000000
3827,0.0000316327
3870,0.0000000000
4171,0.0000000000
4245,0.0000000000
4280,0.0000000000
4330,0.0000014686
4584,0.0000000000
4675,0.0000000000
4806,0.0000000000
4897,0.0000000000
41,0.0096182270
46,0.0053686600
106,0.0110728611
227,0.0055540513
228,0.0078723427
318,0.0009803233
348,0.0060029296
392,0.0026222627
556,0.0064927829
592,0.0020100366
609,0.0000304732
672,0.0013520684
794,0.0000236799
812,0.0001506530
827,0.0000459088
873,0.0004086103
1013,0.0001265265
1065,0.0046556762
1104,0.0021140064
1121,0.0001170885
1298,0.0001696719
1509,0.0000873936
1524,0.0000628052
1658,0.0000000000
1806,0.0010452527
1831,0.0000396004
2093,0.0000234495
2361,0.0000143630
2544,0.0000000000
2613,0.0000969336
2648,0.0000000000
2714,0.0008907882
2835,0.0000000000
2856,0.0000396593
2873,0.0000000000
2966,0.0000000000
3086,0.0000427594
3142,0.0000000000
3251,0.0012247940
3558,0.0000000000
3587,0.0000000000
3640,0.0000000000
3666,0.0000000000
3753,0.0002333294
3788,0.0000000000
3906,0.0000000000
3958,0.0000023914
4072,0.0000000000
4308,0.0000000000
4320,0.0000000000
4358,0.0000000000
4436,0.0000000000
4459,0.0000000000
4507,0.0000000000
4510,0.0000000000
4764,0.0000000000
4828,0.0000000000
4865,0.0000000000
35,0.0342561380
529,0.0001386374
2067,0.0000088409
2474,0.0000000000
3471,0.0000224422
4219,0.0000000000
59,0.0025288005
85,0.0000393961
158,0.0013504090
329,0.0097324812
383,0.0008370449
423,0.0014545451
439,0.0009753718
658,0.0001405172
723,0.0002415739
775,0.0083551788
1008,0.0000748086
1439,0.0005749916
1627,0.0001733727
1664,0.0000005583
1769,0.0000396593
1988,0.0000033777
126,0.0051694816
252,0.0077882202
263,0.0006997277
512,0.0069006102
913,0.0084541644
1069,0.0005816881
1106,0.0004424279
1230,0.0008686941
1267,0.0023694541
1606,0.0000000000
1698,0.0000000000
1710,0.0001178845
1727,0.0000174979
2122,0.0001260322
2156,0.0000000000
2169,0.0000000000
2794,0.0000000000
3325,0.0000000000
3445,0.0000000000
3678,0.0000000000
3998,0.0000000000
4187,0.0000000000
4654,0.0000000000
4951,0.0000000000
92,0.0076652140
194,0.0070361167
202,0.0074865960
208,0.0034946358
486,0.0083239462
773,0.0003776041
809,0.0022359826
855,0.0000789784
877,0.0042254835
1001,0.0002072662
1081,0.0000001436
1125,0.0024431949
1185,0.0010947605
1358,0.0002146202
1379,0.0001258165
1496,0.0002551799
1534,0.0000227724
1697,0.0000903143
1741,0.0001812419
1754,0.0000000000
1775,0.0000259421
1778,0.0003119114
1827,0.0000960260
2357,0.0000000000
2397,0.0005404721
2679,0.0000532175
2745,0.0000000778
2790,0.0019377235
2815,0.0000000000
3010,0.0000000000
3158,0.0000000000
3248,0.0000000000
3795,0.0000000000
3933,0.0002573809
4469,0.0000000000
4615,0.0000000000
4732,0.0000000000
242,0.0015592033
479,0.0000239644
622,0.0000156349
649,0.0019309849
965,0.0003557412
1157,0.0000186448
1214,0.0000000000
1675,0.0000000000
1733,0.0000000000
1818,0.0000745408
2184,0.0040382935
2349,0.0000000000
3152,0.0000304507
3323,0.0000015725
122,0.0011365131
142,0.0002744924
274,0.0000543027
296,0.0058405602
376,0.0019081315
412,0.0000313278
421,0.0002611918
444,0.0008336537
446,0.0094438429
586,0.0001709449
617,0.0000000000
638,0.0000112330
666,0.0000466605
671,0.0004165150
821,0.0000363277
870,0.0006792306
880,0.0025139275
982,0.0001602652
1091,0.0000654549
1129,0.0001668553
1135,0.0002034350
1182,0.0000048250
1351,0.0006117074
1588,0.0000029332
1764,0.0000305060
1888,0.0000477361
1970,0.0002660569
2004,0.0011071366
2126,0.0005910014
2150,0.0004183643
2180,0.0000000000
2247,0.0000000000
2259,0.0000000000
2392,0.0000000000
2400,0.0000000000
2462,0.0018720559
2492,0.0001926527
2525,0.0000000000
2542,0.0000000000
2678,0.0000734236
2713,0.0014923521
2818,0.0000000000
2892,0.0000008390
2922,0.0001466415
3006,0.0012757880
3053,0.0000000000
3097,0.0000000000
3112,0.0000000000
3186,0.0000000000
3286,0.0000000000
3410,0.0000000000
3531,0.0000000000
3579,0.0002576617
3747,0.0000000000
3966,0.0000009153
4056,0.0000000000
4075,0.0002163603
4158,0.0000000000
4532,0.0000000000
4553,0.0000000000
4793,0.0000000000
4851,0.0000291097
4868,0.0000000000
79,0.0036385074
87,0.0244206214
88,0.0127040159
128,0.0011452805
140,0.0005578710
280,0.0043227728
290,0.0021527342
522,0.0019116213
602,0.0001508992
904,0.0000386298
918,0.0000014638
968,0.0013369769
1231,0.0000375946
1400,0.0004428676
1666,0.0000024163
1732,0.0000384442
1820,0.0001205310
1857,0.0000191958
1960,0.0000000000
2052,0.0002564967
2326,0.0001750048
2503,0.0000597096
2595,0.0000000000
2812,0.0000241022
2825,0.0000386159
3061,0.0000000000
3140,0.0000000000
3362,0.0000000000
3673,0.0000000000
3688,0.0001257698
3717,0.0000000000
3771,0.0000380019
3920,0.0000000000
3996,0.0000000000
4077,0.0000000000
4253,0.0000000000
4842,0.0000000000
