Node,Authority
835,0.0027802180
838,0.0005469640
839,0.0004015451
840,0.0003352720
942,0.0000178522
843,0.0000242120
844,0.0000288941
846,0.0000567708
848,0.0000482807
960,0.0007811668
865,0.0000237737
850,0.0000180866
852,0.0000041168
853,0.0000184803
854,0.0000069674
855,0.0000169458
856,0.0000286541
871,0.0000417704
857,0.0000528724
861,0.0001589305
959,0.0007811668
867,0.0000862200
868,0.0000805337
869,0.0000755616
986,0.0000148986
872,0.0001058636
874,0.0005596048
875,0.0007290634
877,0.0022223328
878,0.0023544464
879,0.0022152798
882,0.0001150263
883,0.0000512660
884,0.0000280133
885,0.0000293783
886,0.0000660352
887,0.0000656200
890,0.0000029859
892,0.0000215328
891,0.0000044999
894,0.0000288054
898,0.0000153123
900,0.0000711564
901,0.0003214824
902,0.0001289895
903,0.0001354655
906,0.0004265530
911,0.0000489142
963,0.0078764698
915,0.0003964274
916,0.0008941372
918,0.0011956880
920,0.0021852030
924,0.0080713161
925,0.0015945311
926,0.0009872529
927,0.0003274151
928,0.0001525530
929,0.0000636759
931,0.0000195757
932,0.0000143871
935,0.0000395110
939,0.0000511395
940,0.0000518330
941,0.0000485317
943,0.0000189964
944,0.0000491094
946,0.0002706085
947,0.0002901698
950,0.0000621892
988,0.0000918003
951,0.0000974471
957,0.0000830732
961,0.0086024331
962,0.0091433207
965,0.0005238279
968,0.0013030186
969,0.0012845511
972,0.0001410539
974,0.0006602028
975,0.0007019319
976,0.0006973965
978,0.0002527288
981,0.0000267864
982,0.0000133081
983,0.0000178113
984,0.0000188747
985,0.0000403223
987,0.0000460094
989,0.0000995550
992,0.0087922635
993,0.0222908308
995,0.1438296870
996,0.2595797362
